event_id,customer_id,event_type,event_date
EVT0021100,CUST02530,visit,2023-06-22
EVT0021101,CUST02530,cart,2023-06-22
EVT0021102,CUST02530,purchase,2023-06-23
EVT0021103,CUST03923,visit,2024-10-02
EVT0021104,CUST03923,cart,2024-10-03
EVT0021105,CUST03923,purchase,2024-10-03
EVT0021106,CUST02770,visit,2024-07-14
EVT0021107,CUST02770,cart,2024-07-14
EVT0021108,CUST02770,purchase,2024-07-17
EVT0021109,CUST01732,visit,2024-12-16
EVT0021110,CUST01732,cart,2024-12-19
EVT0021111,CUST01732,purchase,2024-12-19
EVT0021112,CUST02075,visit,2023-07-15
EVT0021113,CUST02075,cart,2023-07-18
EVT0021114,CUST02075,purchase,2023-07-19
EVT0021115,CUST02801,visit,2024-09-20
EVT0021116,CUST02801,cart,2024-09-24
EVT0021117,CUST02801,purchase,2024-09-27
EVT0021118,CUST01412,visit,2024-06-28
EVT0021119,CUST01412,cart,2024-06-29
EVT0021120,CUST01412,purchase,2024-07-01
EVT0021121,CUST01078,visit,2024-11-04
EVT0021122,CUST01078,cart,2024-11-05
EVT0021123,CUST01078,purchase,2024-11-05
EVT0021124,CUST03999,visit,2024-09-12
EVT0021125,CUST03999,cart,2024-09-16
EVT0021126,CUST03999,purchase,2024-09-17
EVT0021127,CUST01564,visit,2024-07-19
EVT0021128,CUST01564,cart,2024-07-22
EVT0021129,CUST01564,purchase,2024-07-23
EVT0021130,CUST02575,visit,2024-12-15
EVT0021131,CUST02575,cart,2024-12-15
EVT0021132,CUST02575,purchase,2024-12-16
EVT0021133,CUST02090,visit,2024-06-18
EVT0021134,CUST02090,cart,2024-06-17
EVT0021135,CUST02090,purchase,2024-06-20
EVT0021136,CUST00911,visit,2024-10-28
EVT0021137,CUST00911,cart,2024-10-27
EVT0021138,CUST00911,purchase,2024-10-30
EVT0021139,CUST02880,visit,2024-09-29
EVT0021140,CUST02880,cart,2024-10-05
EVT0021141,CUST02880,purchase,2024-10-06
EVT0021142,CUST02745,visit,2024-12-20
EVT0021143,CUST02745,cart,2024-12-21
EVT0021144,CUST02745,purchase,2024-12-24
EVT0021145,CUST02025,visit,2024-12-26
EVT0021146,CUST02025,cart,2024-12-25
EVT0021147,CUST02025,purchase,2024-12-27
EVT0021148,CUST02578,visit,2023-09-11
EVT0021149,CUST02578,cart,2023-09-15
EVT0021150,CUST02578,purchase,2023-09-16
EVT0021151,CUST03846,visit,2024-12-23
EVT0021152,CUST03846,cart,2024-12-24
EVT0021153,CUST03846,purchase,2024-12-24
EVT0021154,CUST03808,visit,2024-06-02
EVT0021155,CUST03808,cart,2024-06-01
EVT0021156,CUST03808,purchase,2024-06-02
EVT0021157,CUST02296,visit,2024-08-31
EVT0021158,CUST02296,cart,2024-09-01
EVT0021159,CUST02296,purchase,2024-09-02
EVT0021160,CUST04040,visit,2024-10-31
EVT0021161,CUST04040,cart,2024-11-06
EVT0021162,CUST04040,purchase,2024-11-06
EVT0021163,CUST04979,visit,2024-10-15
EVT0021164,CUST04979,cart,2024-10-19
EVT0021165,CUST04979,purchase,2024-10-21
EVT0021166,CUST02579,visit,2024-05-29
EVT0021167,CUST02579,cart,2024-05-30
EVT0021168,CUST02579,purchase,2024-05-30
EVT0021169,CUST03285,visit,2024-10-02
EVT0021170,CUST03285,cart,2024-10-04
EVT0021171,CUST03285,purchase,2024-10-05
EVT0021172,CUST02945,visit,2024-12-28
EVT0021173,CUST02945,cart,2024-12-29
EVT0021174,CUST02945,purchase,2024-12-30
EVT0021175,CUST02824,visit,2024-12-25
EVT0021176,CUST02824,cart,2024-12-27
EVT0021177,CUST02824,purchase,2024-12-29
EVT0021178,CUST02340,visit,2024-11-26
EVT0021179,CUST02340,cart,2024-11-26
EVT0021180,CUST02340,purchase,2024-11-28
EVT0021181,CUST00849,visit,2024-07-10
EVT0021182,CUST00849,cart,2024-07-13
EVT0021183,CUST00849,purchase,2024-07-14
EVT0021184,CUST01497,visit,2024-11-08
EVT0021185,CUST01497,cart,2024-11-12
EVT0021186,CUST01497,purchase,2024-11-12
EVT0021187,CUST01239,visit,2023-12-19
EVT0021188,CUST01239,cart,2023-12-20
EVT0021189,CUST01239,purchase,2023-12-23
EVT0021190,CUST02758,visit,2024-12-20
EVT0021191,CUST02758,cart,2024-12-20
EVT0021192,CUST02758,purchase,2024-12-23
EVT0021193,CUST04049,visit,2024-11-07
EVT0021194,CUST04049,cart,2024-11-07
EVT0021195,CUST04049,purchase,2024-11-10
EVT0021196,CUST03879,visit,2024-04-15
EVT0021197,CUST03879,cart,2024-04-17
EVT0021198,CUST03879,purchase,2024-04-20
EVT0021199,CUST03541,visit,2024-11-25
EVT0021200,CUST03541,cart,2024-11-24
EVT0021201,CUST03541,purchase,2024-11-27
EVT0021202,CUST01048,visit,2024-05-13
EVT0021203,CUST01048,cart,2024-05-13
EVT0021204,CUST01048,purchase,2024-05-14
EVT0021205,CUST02578,visit,2024-10-28
EVT0021206,CUST02578,cart,2024-10-28
EVT0021207,CUST02578,purchase,2024-10-29
EVT0021208,CUST01871,visit,2024-04-17
EVT0021209,CUST01871,cart,2024-04-22
EVT0021210,CUST01871,purchase,2024-04-23
EVT0021211,CUST00502,visit,2024-02-28
EVT0021212,CUST00502,cart,2024-02-29
EVT0021213,CUST00502,purchase,2024-02-29
EVT0021214,CUST04435,visit,2024-11-20
EVT0021215,CUST04435,cart,2024-11-24
EVT0021216,CUST04435,purchase,2024-11-27
EVT0021217,CUST00595,visit,2024-05-27
EVT0021218,CUST00595,cart,2024-05-30
EVT0021219,CUST00595,purchase,2024-05-31
EVT0021220,CUST00419,visit,2024-11-23
EVT0021221,CUST00419,cart,2024-11-25
EVT0021222,CUST00419,purchase,2024-11-27
EVT0021223,CUST03916,visit,2023-12-08
EVT0021224,CUST03916,cart,2023-12-12
EVT0021225,CUST03916,purchase,2023-12-15
EVT0021226,CUST04826,visit,2024-09-29
EVT0021227,CUST04826,cart,2024-09-28
EVT0021228,CUST04826,purchase,2024-10-01
EVT0021229,CUST00058,visit,2024-02-20
EVT0021230,CUST00058,cart,2024-02-24
EVT0021231,CUST00058,purchase,2024-02-25
EVT0021232,CUST01244,visit,2024-09-17
EVT0021233,CUST01244,cart,2024-09-16
EVT0021234,CUST01244,purchase,2024-09-19
EVT0021235,CUST04155,visit,2023-02-18
EVT0021236,CUST04155,cart,2023-02-18
EVT0021237,CUST04155,purchase,2023-02-21
EVT0021238,CUST01346,visit,2024-08-21
EVT0021239,CUST01346,cart,2024-08-21
EVT0021240,CUST01346,purchase,2024-08-24
EVT0021241,CUST01440,visit,2023-09-12
EVT0021242,CUST01440,cart,2023-09-13
EVT0021243,CUST01440,purchase,2023-09-14
EVT0021244,CUST02137,visit,2024-11-16
EVT0021245,CUST02137,cart,2024-11-16
EVT0021246,CUST02137,purchase,2024-11-16
EVT0021247,CUST01411,visit,2024-10-04
EVT0021248,CUST01411,cart,2024-10-04
EVT0021249,CUST01411,purchase,2024-10-07
EVT0021250,CUST00389,visit,2024-08-17
EVT0021251,CUST00389,cart,2024-08-21
EVT0021252,CUST00389,purchase,2024-08-23
EVT0021253,CUST02775,visit,2024-07-29
EVT0021254,CUST02775,cart,2024-07-30
EVT0021255,CUST02775,purchase,2024-07-31
EVT0021256,CUST03348,visit,2024-09-08
EVT0021257,CUST03348,cart,2024-09-08
EVT0021258,CUST03348,purchase,2024-09-10
EVT0021259,CUST00269,visit,2024-06-09
EVT0021260,CUST00269,cart,2024-06-10
EVT0021261,CUST00269,purchase,2024-06-12
EVT0021262,CUST04415,visit,2024-04-19
EVT0021263,CUST04415,cart,2024-04-20
EVT0021264,CUST04415,purchase,2024-04-21
EVT0021265,CUST03406,visit,2024-06-25
EVT0021266,CUST03406,cart,2024-06-29
EVT0021267,CUST03406,purchase,2024-07-01
EVT0021268,CUST02856,visit,2024-12-03
EVT0021269,CUST02856,cart,2024-12-04
EVT0021270,CUST02856,purchase,2024-12-07
EVT0021271,CUST02523,visit,2024-12-04
EVT0021272,CUST02523,cart,2024-12-04
EVT0021273,CUST02523,purchase,2024-12-04
EVT0021274,CUST03996,visit,2024-10-05
EVT0021275,CUST03996,cart,2024-10-05
EVT0021276,CUST03996,purchase,2024-10-06
EVT0021277,CUST02426,visit,2023-12-14
EVT0021278,CUST02426,cart,2023-12-15
EVT0021279,CUST02426,purchase,2023-12-16
EVT0021280,CUST02013,visit,2024-09-09
EVT0021281,CUST02013,cart,2024-09-14
EVT0021282,CUST02013,purchase,2024-09-14
EVT0021283,CUST01027,visit,2024-04-09
EVT0021284,CUST01027,cart,2024-04-11
EVT0021285,CUST01027,purchase,2024-04-11
EVT0021286,CUST01493,visit,2024-10-25
EVT0021287,CUST01493,cart,2024-10-26
EVT0021288,CUST01493,purchase,2024-10-28
EVT0021289,CUST03651,visit,2023-04-06
EVT0021290,CUST03651,cart,2023-04-06
EVT0021291,CUST03651,purchase,2023-04-07
EVT0021292,CUST01898,visit,2024-06-20
EVT0021293,CUST01898,cart,2024-06-22
EVT0021294,CUST01898,purchase,2024-06-24
EVT0021295,CUST04435,visit,2024-10-18
EVT0021296,CUST04435,cart,2024-10-17
EVT0021297,CUST04435,purchase,2024-10-18
EVT0021298,CUST04191,visit,2024-07-29
EVT0021299,CUST04191,cart,2024-08-04
EVT0021300,CUST04191,purchase,2024-08-05
EVT0021301,CUST02367,visit,2023-10-03
EVT0021302,CUST02367,cart,2023-10-06
EVT0021303,CUST02367,purchase,2023-10-09
EVT0021304,CUST02520,visit,2024-12-22
EVT0021305,CUST02520,cart,2024-12-25
EVT0021306,CUST02520,purchase,2024-12-28
EVT0021307,CUST03878,visit,2024-12-24
EVT0021308,CUST03878,cart,2024-12-21
EVT0021309,CUST03878,purchase,2024-12-24
EVT0021310,CUST00892,visit,2024-08-02
EVT0021311,CUST00892,cart,2024-08-05
EVT0021312,CUST00892,purchase,2024-08-06
EVT0021313,CUST04106,visit,2024-02-20
EVT0021314,CUST04106,cart,2024-02-17
EVT0021315,CUST04106,purchase,2024-02-20
EVT0021316,CUST03473,visit,2024-10-27
EVT0021317,CUST03473,cart,2024-10-26
EVT0021318,CUST03473,purchase,2024-10-27
EVT0021319,CUST03886,visit,2024-12-22
EVT0021320,CUST03886,cart,2024-12-21
EVT0021321,CUST03886,purchase,2024-12-24
EVT0021322,CUST03230,visit,2024-08-17
EVT0021323,CUST03230,cart,2024-08-18
EVT0021324,CUST03230,purchase,2024-08-18
EVT0021325,CUST02532,visit,2024-07-08
EVT0021326,CUST02532,cart,2024-07-12
EVT0021327,CUST02532,purchase,2024-07-13
EVT0021328,CUST03525,visit,2023-12-11
EVT0021329,CUST03525,cart,2023-12-10
EVT0021330,CUST03525,purchase,2023-12-11
EVT0021331,CUST03339,visit,2024-01-01
EVT0021332,CUST03339,cart,2023-12-30
EVT0021333,CUST03339,purchase,2024-01-02
EVT0021334,CUST02994,visit,2024-01-03
EVT0021335,CUST02994,cart,2024-01-07
EVT0021336,CUST02994,purchase,2024-01-08
EVT0021337,CUST03139,visit,2024-11-15
EVT0021338,CUST03139,cart,2024-11-17
EVT0021339,CUST03139,purchase,2024-11-18
EVT0021340,CUST00243,visit,2024-02-05
EVT0021341,CUST00243,cart,2024-02-05
EVT0021342,CUST00243,purchase,2024-02-06
EVT0021343,CUST01917,visit,2024-07-27
EVT0021344,CUST01917,cart,2024-07-25
EVT0021345,CUST01917,purchase,2024-07-28
EVT0021346,CUST03237,visit,2024-12-20
EVT0021347,CUST03237,cart,2024-12-20
EVT0021348,CUST03237,purchase,2024-12-21
EVT0021349,CUST02735,visit,2024-12-06
EVT0021350,CUST02735,cart,2024-12-10
EVT0021351,CUST02735,purchase,2024-12-11
EVT0021352,CUST01508,visit,2024-09-23
EVT0021353,CUST01508,cart,2024-09-25
EVT0021354,CUST01508,purchase,2024-09-25
EVT0021355,CUST03721,visit,2024-04-15
EVT0021356,CUST03721,cart,2024-04-17
EVT0021357,CUST03721,purchase,2024-04-19
EVT0021358,CUST03614,visit,2024-03-05
EVT0021359,CUST03614,cart,2024-03-10
EVT0021360,CUST03614,purchase,2024-03-12
EVT0021361,CUST02178,visit,2024-08-03
EVT0021362,CUST02178,cart,2024-08-10
EVT0021363,CUST02178,purchase,2024-08-10
EVT0021364,CUST00233,visit,2024-07-23
EVT0021365,CUST00233,cart,2024-07-26
EVT0021366,CUST00233,purchase,2024-07-29
EVT0021367,CUST03425,visit,2023-11-06
EVT0021368,CUST03425,cart,2023-11-04
EVT0021369,CUST03425,purchase,2023-11-06
EVT0021370,CUST00574,visit,2024-09-03
EVT0021371,CUST00574,cart,2024-09-03
EVT0021372,CUST00574,purchase,2024-09-03
EVT0021373,CUST02531,visit,2024-11-24
EVT0021374,CUST02531,cart,2024-11-27
EVT0021375,CUST02531,purchase,2024-11-30
EVT0021376,CUST04296,visit,2024-12-10
EVT0021377,CUST04296,cart,2024-12-09
EVT0021378,CUST04296,purchase,2024-12-12
EVT0021379,CUST00605,visit,2024-10-22
EVT0021380,CUST00605,cart,2024-10-22
EVT0021381,CUST00605,purchase,2024-10-25
EVT0021382,CUST02355,visit,2024-02-18
EVT0021383,CUST02355,cart,2024-02-22
EVT0021384,CUST02355,purchase,2024-02-23
EVT0021385,CUST04733,visit,2024-10-30
EVT0021386,CUST04733,cart,2024-10-30
EVT0021387,CUST04733,purchase,2024-10-30
EVT0021388,CUST02745,visit,2024-11-07
EVT0021389,CUST02745,cart,2024-11-11
EVT0021390,CUST02745,purchase,2024-11-13
EVT0021391,CUST01760,visit,2023-10-20
EVT0021392,CUST01760,cart,2023-10-20
EVT0021393,CUST01760,purchase,2023-10-21
EVT0021394,CUST01325,visit,2024-02-03
EVT0021395,CUST01325,cart,2024-02-06
EVT0021396,CUST01325,purchase,2024-02-09
EVT0021397,CUST02485,visit,2024-09-22
EVT0021398,CUST02485,cart,2024-09-27
EVT0021399,CUST02485,purchase,2024-09-29
EVT0021400,CUST01152,visit,2023-10-20
EVT0021401,CUST01152,cart,2023-10-24
EVT0021402,CUST01152,purchase,2023-10-24
EVT0021403,CUST04327,visit,2024-10-22
EVT0021404,CUST04327,cart,2024-10-26
EVT0021405,CUST04327,purchase,2024-10-27
EVT0021406,CUST00901,visit,2024-12-08
EVT0021407,CUST00901,cart,2024-12-07
EVT0021408,CUST00901,purchase,2024-12-09
EVT0021409,CUST04486,visit,2024-10-28
EVT0021410,CUST04486,cart,2024-10-25
EVT0021411,CUST04486,purchase,2024-10-28
EVT0021412,CUST02611,visit,2024-11-03
EVT0021413,CUST02611,cart,2024-11-08
EVT0021414,CUST02611,purchase,2024-11-10
EVT0021415,CUST00793,visit,2024-06-05
EVT0021416,CUST00793,cart,2024-06-09
EVT0021417,CUST00793,purchase,2024-06-10
EVT0021418,CUST00757,visit,2024-11-13
EVT0021419,CUST00757,cart,2024-11-18
EVT0021420,CUST00757,purchase,2024-11-19
EVT0021421,CUST03209,visit,2024-09-17
EVT0021422,CUST03209,cart,2024-09-20
EVT0021423,CUST03209,purchase,2024-09-21
EVT0021424,CUST01039,visit,2023-12-16
EVT0021425,CUST01039,cart,2023-12-19
EVT0021426,CUST01039,purchase,2023-12-20
EVT0021427,CUST00860,visit,2024-10-27
EVT0021428,CUST00860,cart,2024-10-28
EVT0021429,CUST00860,purchase,2024-10-28
EVT0021430,CUST01101,visit,2024-12-04
EVT0021431,CUST01101,cart,2024-12-06
EVT0021432,CUST01101,purchase,2024-12-06
EVT0021433,CUST04841,visit,2024-12-25
EVT0021434,CUST04841,cart,2024-12-28
EVT0021435,CUST04841,purchase,2024-12-28
EVT0021436,CUST00951,visit,2024-06-05
EVT0021437,CUST00951,cart,2024-06-05
EVT0021438,CUST00951,purchase,2024-06-07
EVT0021439,CUST01335,visit,2024-12-19
EVT0021440,CUST01335,cart,2024-12-22
EVT0021441,CUST01335,purchase,2024-12-25
EVT0021442,CUST00694,visit,2024-03-28
EVT0021443,CUST00694,cart,2024-04-02
EVT0021444,CUST00694,purchase,2024-04-03
EVT0021445,CUST00057,visit,2024-04-25
EVT0021446,CUST00057,cart,2024-04-23
EVT0021447,CUST00057,purchase,2024-04-26
EVT0021448,CUST01110,visit,2024-02-18
EVT0021449,CUST01110,cart,2024-02-20
EVT0021450,CUST01110,purchase,2024-02-22
EVT0021451,CUST04634,visit,2023-12-20
EVT0021452,CUST04634,cart,2023-12-20
EVT0021453,CUST04634,purchase,2023-12-23
EVT0021454,CUST03547,visit,2024-07-16
EVT0021455,CUST03547,cart,2024-07-13
EVT0021456,CUST03547,purchase,2024-07-16
EVT0021457,CUST00467,visit,2024-09-04
EVT0021458,CUST00467,cart,2024-09-07
EVT0021459,CUST00467,purchase,2024-09-07
EVT0021460,CUST02670,visit,2024-02-10
EVT0021461,CUST02670,cart,2024-02-13
EVT0021462,CUST02670,purchase,2024-02-13
EVT0021463,CUST04900,visit,2023-04-11
EVT0021464,CUST04900,cart,2023-04-16
EVT0021465,CUST04900,purchase,2023-04-17
EVT0021466,CUST02529,visit,2023-12-19
EVT0021467,CUST02529,cart,2023-12-24
EVT0021468,CUST02529,purchase,2023-12-24
EVT0021469,CUST02124,visit,2024-02-04
EVT0021470,CUST02124,cart,2024-02-02
EVT0021471,CUST02124,purchase,2024-02-05
EVT0021472,CUST04459,visit,2024-12-12
EVT0021473,CUST04459,cart,2024-12-11
EVT0021474,CUST04459,purchase,2024-12-13
EVT0021475,CUST01041,visit,2024-04-16
EVT0021476,CUST01041,cart,2024-04-18
EVT0021477,CUST01041,purchase,2024-04-19
EVT0021478,CUST03917,visit,2024-02-14
EVT0021479,CUST03917,cart,2024-02-13
EVT0021480,CUST03917,purchase,2024-02-16
EVT0021481,CUST02851,visit,2023-06-06
EVT0021482,CUST02851,cart,2023-06-09
EVT0021483,CUST02851,purchase,2023-06-09
EVT0021484,CUST00612,visit,2023-08-20
EVT0021485,CUST00612,cart,2023-08-26
EVT0021486,CUST00612,purchase,2023-08-27
EVT0021487,CUST04435,visit,2024-11-13
EVT0021488,CUST04435,cart,2024-11-13
EVT0021489,CUST04435,purchase,2024-11-13
EVT0021490,CUST04107,visit,2024-05-13
EVT0021491,CUST04107,cart,2024-05-16
EVT0021492,CUST04107,purchase,2024-05-19
EVT0021493,CUST03746,visit,2024-10-03
EVT0021494,CUST03746,cart,2024-10-07
EVT0021495,CUST03746,purchase,2024-10-08
EVT0021496,CUST01533,visit,2024-04-11
EVT0021497,CUST01533,cart,2024-04-12
EVT0021498,CUST01533,purchase,2024-04-14
EVT0021499,CUST02924,visit,2024-08-02
EVT0021500,CUST02924,cart,2024-08-05
EVT0021501,CUST02924,purchase,2024-08-08
EVT0021502,CUST03306,visit,2023-07-31
EVT0021503,CUST03306,cart,2023-08-01
EVT0021504,CUST03306,purchase,2023-08-02
EVT0021505,CUST01955,visit,2024-12-24
EVT0021506,CUST01955,cart,2024-12-27
EVT0021507,CUST01955,purchase,2024-12-28
EVT0021508,CUST01545,visit,2024-05-08
EVT0021509,CUST01545,cart,2024-05-10
EVT0021510,CUST01545,purchase,2024-05-11
EVT0021511,CUST01189,visit,2024-08-30
EVT0021512,CUST01189,cart,2024-09-03
EVT0021513,CUST01189,purchase,2024-09-03
EVT0021514,CUST04728,visit,2024-11-04
EVT0021515,CUST04728,cart,2024-11-05
EVT0021516,CUST04728,purchase,2024-11-05
EVT0021517,CUST03339,visit,2023-07-13
EVT0021518,CUST03339,cart,2023-07-11
EVT0021519,CUST03339,purchase,2023-07-14
EVT0021520,CUST03096,visit,2024-12-09
EVT0021521,CUST03096,cart,2024-12-09
EVT0021522,CUST03096,purchase,2024-12-09
EVT0021523,CUST02067,visit,2024-02-10
EVT0021524,CUST02067,cart,2024-02-12
EVT0021525,CUST02067,purchase,2024-02-14
EVT0021526,CUST01172,visit,2024-02-07
EVT0021527,CUST01172,cart,2024-02-10
EVT0021528,CUST01172,purchase,2024-02-10
EVT0021529,CUST02005,visit,2024-10-19
EVT0021530,CUST02005,cart,2024-10-23
EVT0021531,CUST02005,purchase,2024-10-25
EVT0021532,CUST00972,visit,2024-10-19
EVT0021533,CUST00972,cart,2024-10-22
EVT0021534,CUST00972,purchase,2024-10-23
EVT0021535,CUST00642,visit,2024-05-12
EVT0021536,CUST00642,cart,2024-05-10
EVT0021537,CUST00642,purchase,2024-05-13
EVT0021538,CUST03505,visit,2024-07-01
EVT0021539,CUST03505,cart,2024-07-05
EVT0021540,CUST03505,purchase,2024-07-06
EVT0021541,CUST00440,visit,2024-10-14
EVT0021542,CUST00440,cart,2024-10-12
EVT0021543,CUST00440,purchase,2024-10-14
EVT0021544,CUST02082,visit,2024-11-01
EVT0021545,CUST02082,cart,2024-11-05
EVT0021546,CUST02082,purchase,2024-11-08
EVT0021547,CUST01071,visit,2023-12-13
EVT0021548,CUST01071,cart,2023-12-17
EVT0021549,CUST01071,purchase,2023-12-19
EVT0021550,CUST00946,visit,2024-12-28
EVT0021551,CUST00946,cart,2024-12-28
EVT0021552,CUST00946,purchase,2024-12-28
EVT0021553,CUST03767,visit,2024-11-10
EVT0021554,CUST03767,cart,2024-11-07
EVT0021555,CUST03767,purchase,2024-11-10
EVT0021556,CUST00458,visit,2024-06-30
EVT0021557,CUST00458,cart,2024-07-01
EVT0021558,CUST00458,purchase,2024-07-03
EVT0021559,CUST04079,visit,2023-10-20
EVT0021560,CUST04079,cart,2023-10-20
EVT0021561,CUST04079,purchase,2023-10-20
EVT0021562,CUST04946,visit,2024-01-20
EVT0021563,CUST04946,cart,2024-01-25
EVT0021564,CUST04946,purchase,2024-01-27
EVT0021565,CUST03471,visit,2024-07-14
EVT0021566,CUST03471,cart,2024-07-14
EVT0021567,CUST03471,purchase,2024-07-14
EVT0021568,CUST04613,visit,2024-04-10
EVT0021569,CUST04613,cart,2024-04-11
EVT0021570,CUST04613,purchase,2024-04-12
EVT0021571,CUST03935,visit,2024-05-01
EVT0021572,CUST03935,cart,2024-05-04
EVT0021573,CUST03935,purchase,2024-05-07
EVT0021574,CUST03658,visit,2024-08-20
EVT0021575,CUST03658,cart,2024-08-24
EVT0021576,CUST03658,purchase,2024-08-26
EVT0021577,CUST03219,visit,2024-03-30
EVT0021578,CUST03219,cart,2024-03-29
EVT0021579,CUST03219,purchase,2024-04-01
EVT0021580,CUST04925,visit,2024-09-01
EVT0021581,CUST04925,cart,2024-09-05
EVT0021582,CUST04925,purchase,2024-09-06
EVT0021583,CUST04227,visit,2024-08-08
EVT0021584,CUST04227,cart,2024-08-05
EVT0021585,CUST04227,purchase,2024-08-08
EVT0021586,CUST01126,visit,2024-08-28
EVT0021587,CUST01126,cart,2024-08-28
EVT0021588,CUST01126,purchase,2024-08-31
EVT0021589,CUST02906,visit,2024-04-13
EVT0021590,CUST02906,cart,2024-04-19
EVT0021591,CUST02906,purchase,2024-04-19
EVT0021592,CUST00911,visit,2024-08-02
EVT0021593,CUST00911,cart,2024-08-09
EVT0021594,CUST00911,purchase,2024-08-09
EVT0021595,CUST00440,visit,2024-09-30
EVT0021596,CUST00440,cart,2024-10-05
EVT0021597,CUST00440,purchase,2024-10-07
EVT0021598,CUST02143,visit,2023-08-28
EVT0021599,CUST02143,cart,2023-09-01
EVT0021600,CUST02143,purchase,2023-09-03
EVT0021601,CUST00828,visit,2024-07-20
EVT0021602,CUST00828,cart,2024-07-22
EVT0021603,CUST00828,purchase,2024-07-22
EVT0021604,CUST01483,visit,2024-08-26
EVT0021605,CUST01483,cart,2024-08-29
EVT0021606,CUST01483,purchase,2024-08-30
EVT0021607,CUST00043,visit,2024-08-26
EVT0021608,CUST00043,cart,2024-08-29
EVT0021609,CUST00043,purchase,2024-09-01
EVT0021610,CUST02792,visit,2023-12-04
EVT0021611,CUST02792,cart,2023-12-06
EVT0021612,CUST02792,purchase,2023-12-06
EVT0021613,CUST04303,visit,2024-03-18
EVT0021614,CUST04303,cart,2024-03-24
EVT0021615,CUST04303,purchase,2024-03-24
EVT0021616,CUST01684,visit,2023-12-23
EVT0021617,CUST01684,cart,2023-12-28
EVT0021618,CUST01684,purchase,2023-12-30
EVT0021619,CUST01906,visit,2024-11-15
EVT0021620,CUST01906,cart,2024-11-18
EVT0021621,CUST01906,purchase,2024-11-21
EVT0021622,CUST00852,visit,2024-01-12
EVT0021623,CUST00852,cart,2024-01-17
EVT0021624,CUST00852,purchase,2024-01-18
EVT0021625,CUST00391,visit,2024-12-24
EVT0021626,CUST00391,cart,2024-12-27
EVT0021627,CUST00391,purchase,2024-12-30
EVT0021628,CUST02748,visit,2024-10-21
EVT0021629,CUST02748,cart,2024-10-18
EVT0021630,CUST02748,purchase,2024-10-21
EVT0021631,CUST00605,visit,2023-12-25
EVT0021632,CUST00605,cart,2023-12-25
EVT0021633,CUST00605,purchase,2023-12-27
EVT0021634,CUST02093,visit,2023-11-11
EVT0021635,CUST02093,cart,2023-11-11
EVT0021636,CUST02093,purchase,2023-11-12
EVT0021637,CUST03021,visit,2023-05-27
EVT0021638,CUST03021,cart,2023-05-28
EVT0021639,CUST03021,purchase,2023-05-30
EVT0021640,CUST04827,visit,2024-11-14
EVT0021641,CUST04827,cart,2024-11-16
EVT0021642,CUST04827,purchase,2024-11-18
EVT0021643,CUST04111,visit,2024-12-17
EVT0021644,CUST04111,cart,2024-12-17
EVT0021645,CUST04111,purchase,2024-12-20
EVT0021646,CUST04522,visit,2024-11-13
EVT0021647,CUST04522,cart,2024-11-19
EVT0021648,CUST04522,purchase,2024-11-19
EVT0021649,CUST04319,visit,2023-10-08
EVT0021650,CUST04319,cart,2023-10-12
EVT0021651,CUST04319,purchase,2023-10-15
EVT0021652,CUST02445,visit,2024-12-21
EVT0021653,CUST02445,cart,2024-12-24
EVT0021654,CUST02445,purchase,2024-12-26
EVT0021655,CUST04920,visit,2024-12-02
EVT0021656,CUST04920,cart,2024-12-07
EVT0021657,CUST04920,purchase,2024-12-08
EVT0021658,CUST04471,visit,2023-09-18
EVT0021659,CUST04471,cart,2023-09-19
EVT0021660,CUST04471,purchase,2023-09-20
EVT0021661,CUST00135,visit,2023-11-11
EVT0021662,CUST00135,cart,2023-11-11
EVT0021663,CUST00135,purchase,2023-11-14
EVT0021664,CUST02902,visit,2024-08-10
EVT0021665,CUST02902,cart,2024-08-14
EVT0021666,CUST02902,purchase,2024-08-15
EVT0021667,CUST03038,visit,2024-09-17
EVT0021668,CUST03038,cart,2024-09-21
EVT0021669,CUST03038,purchase,2024-09-24
EVT0021670,CUST02001,visit,2024-01-21
EVT0021671,CUST02001,cart,2024-01-26
EVT0021672,CUST02001,purchase,2024-01-28
EVT0021673,CUST01182,visit,2024-09-02
EVT0021674,CUST01182,cart,2024-09-09
EVT0021675,CUST01182,purchase,2024-09-09
EVT0021676,CUST03022,visit,2024-03-15
EVT0021677,CUST03022,cart,2024-03-19
EVT0021678,CUST03022,purchase,2024-03-21
EVT0021679,CUST00990,visit,2024-11-11
EVT0021680,CUST00990,cart,2024-11-15
EVT0021681,CUST00990,purchase,2024-11-15
EVT0021682,CUST01777,visit,2024-12-25
EVT0021683,CUST01777,cart,2024-12-27
EVT0021684,CUST01777,purchase,2024-12-28
EVT0021685,CUST00511,visit,2024-06-06
EVT0021686,CUST00511,cart,2024-06-05
EVT0021687,CUST00511,purchase,2024-06-06
EVT0021688,CUST04393,visit,2023-06-01
EVT0021689,CUST04393,cart,2023-06-01
EVT0021690,CUST04393,purchase,2023-06-04
EVT0021691,CUST02952,visit,2024-12-03
EVT0021692,CUST02952,cart,2024-12-06
EVT0021693,CUST02952,purchase,2024-12-08
EVT0021694,CUST00419,visit,2024-11-13
EVT0021695,CUST00419,cart,2024-11-17
EVT0021696,CUST00419,purchase,2024-11-20
EVT0021697,CUST04884,visit,2023-06-15
EVT0021698,CUST04884,cart,2023-06-19
