customer_id,signup_date,city,state,acquisition_channel,age,gender
CUST03999,2023-09-30,Delhi,Delhi,Email,63,Other
CUST04000,2023-08-17,Siliguri,West Bengal,Direct,36,Other
CUST04001,2024-10-01,Jaipur,Rajasthan,Email,36,M
CUST04002,2024-08-16,Vadodara,Gujarat,Referral,58,Other
CUST04003,2024-06-16,Chennai,Tamil Nadu,Social Media,54,M
CUST04004,2023-08-12,Lucknow,Uttar Pradesh,Email,37,Other
CUST04005,2023-12-08,Chennai,Tamil Nadu,Paid Search,24,M
CUST04006,2024-02-10,Coimbatore,Tamil Nadu,Paid Search,45,F
CUST04007,2023-08-21,Pune,Maharashtra,Email,62,M
CUST04008,2023-09-16,Jaipur,Rajasthan,Referral,58,M
CUST04009,2023-04-01,Jodhpur,Rajasthan,Organic,59,F
CUST04010,2023-08-14,New Delhi,Delhi,Social Media,53,Other
CUST04011,2023-08-26,Madurai,Tamil Nadu,Email,32,F
CUST04012,2024-07-25,Vadodara,Gujarat,Paid Search,51,M
CUST04013,2024-10-06,Pune,Maharashtra,Organic,40,F
CUST04014,2024-11-05,Bangalore,Karnataka,Direct,54,Other
CUST04015,2024-04-10,Siliguri,West Bengal,Organic,53,M
CUST04016,2024-05-10,Siliguri,West Bengal,Email,61,M
CUST04017,2023-01-25,Siliguri,West Bengal,Organic,53,F
CUST04018,2023-04-15,Siliguri,West Bengal,Referral,58,M
CUST04019,2024-11-16,Chennai,Tamil Nadu,Email,48,F
CUST04020,2024-11-14,Hubli,Karnataka,Direct,27,M
CUST04021,2024-04-30,Vadodara,Gujarat,Social Media,25,F
CUST04022,2024-02-08,Coimbatore,Tamil Nadu,Referral,52,M
CUST04023,2024-08-24,Madurai,Tamil Nadu,Social Media,50,F
CUST04024,2023-06-22,Mumbai,Maharashtra,Paid Search,48,M
CUST04025,2024-06-24,Mumbai,Maharashtra,Direct,50,F
CUST04026,2024-06-14,Siliguri,West Bengal,Organic,21,M
CUST04027,2023-02-20,Kolkata,West Bengal,Organic,23,Other
CUST04028,2024-03-23,Madurai,Tamil Nadu,Social Media,19,M
CUST04029,2024-10-21,Mysore,Karnataka,Email,21,Other
CUST04030,2024-06-02,Lucknow,Uttar Pradesh,Social Media,58,Other
CUST04031,2024-03-29,Hubli,Karnataka,Social Media,21,F
CUST04032,2024-11-22,Kolkata,West Bengal,Direct,51,M
CUST04033,2023-05-06,Udaipur,Rajasthan,Referral,58,M
CUST04034,2024-05-06,Nagpur,Maharashtra,Social Media,32,Other
CUST04035,2024-12-12,Kanpur,Uttar Pradesh,Organic,49,F
CUST04036,2023-11-04,Udaipur,Rajasthan,Social Media,43,M
CUST04037,2024-05-13,Nagpur,Maharashtra,Referral,26,Other
CUST04038,2024-11-07,Siliguri,West Bengal,Direct,26,Other
CUST04039,2023-09-23,Delhi,Delhi,Organic,53,M
CUST04040,2023-11-05,Udaipur,Rajasthan,Direct,48,F
CUST04041,2023-01-19,Mumbai,Maharashtra,Email,62,Other
CUST04042,2024-01-05,Mysore,Karnataka,Organic,43,Other
CUST04043,2023-12-01,Lucknow,Uttar Pradesh,Paid Search,30,M
CUST04044,2023-12-12,Jaipur,Rajasthan,Organic,26,F
CUST04045,2024-03-06,Vadodara,Gujarat,Paid Search,30,F
CUST04046,2023-02-23,Kolkata,West Bengal,Referral,52,M
CUST04047,2024-01-09,Jaipur,Rajasthan,Paid Search,28,Other
CUST04048,2024-08-24,Bangalore,Karnataka,Email,28,M
CUST04049,2024-05-11,Kolkata,West Bengal,Paid Search,45,M
CUST04050,2023-02-28,Ahmedabad,Gujarat,Referral,49,Other
CUST04051,2023-02-20,Surat,Gujarat,Organic,30,M
CUST04052,2024-08-06,Jaipur,Rajasthan,Direct,52,F
CUST04053,2023-07-03,Kanpur,Uttar Pradesh,Email,21,Other
CUST04054,2024-04-27,Delhi,Delhi,Organic,27,F
CUST04055,2023-12-31,Agra,Uttar Pradesh,Organic,24,F
CUST04056,2023-02-01,Kanpur,Uttar Pradesh,Organic,33,F
CUST04057,2024-08-30,Madurai,Tamil Nadu,Social Media,24,F
CUST04058,2024-04-18,Udaipur,Rajasthan,Organic,27,F
CUST04059,2023-04-15,Udaipur,Rajasthan,Email,28,M
CUST04060,2023-10-27,Bangalore,Karnataka,Paid Search,58,M
CUST04061,2024-01-09,Udaipur,Rajasthan,Email,29,M
CUST04062,2023-12-16,Coimbatore,Tamil Nadu,Email,44,M
CUST04063,2024-06-30,Vadodara,Gujarat,Referral,64,Other
CUST04064,2024-06-18,Jaipur,Rajasthan,Referral,32,Other
CUST04065,2024-03-17,Chennai,Tamil Nadu,Email,29,Other
CUST04066,2023-01-05,Surat,Gujarat,Organic,39,M
CUST04067,2023-06-18,Udaipur,Rajasthan,Organic,49,Other
CUST04068,2024-09-04,Siliguri,West Bengal,Direct,25,F
CUST04069,2024-08-15,Udaipur,Rajasthan,Organic,43,F
CUST04070,2024-02-24,Coimbatore,Tamil Nadu,Email,27,M
CUST04071,2024-02-05,Ahmedabad,Gujarat,Referral,52,M
CUST04072,2023-11-09,Hubli,Karnataka,Paid Search,29,M
CUST04073,2023-09-21,Surat,Gujarat,Direct,28,M
CUST04074,2023-09-25,Siliguri,West Bengal,Organic,39,Other
CUST04075,2023-03-01,Jaipur,Rajasthan,Direct,34,F
CUST04076,2024-05-16,New Delhi,Delhi,Email,59,M
CUST04077,2023-12-28,Hubli,Karnataka,Paid Search,38,Other
CUST04078,2024-10-24,Siliguri,West Bengal,Email,20,Other
CUST04079,2023-07-21,Lucknow,Uttar Pradesh,Referral,57,Other
CUST04080,2024-06-04,Agra,Uttar Pradesh,Organic,28,M
CUST04081,2024-12-09,Pune,Maharashtra,Organic,56,Other
CUST04082,2023-05-03,Madurai,Tamil Nadu,Email,45,Other
CUST04083,2023-08-25,Agra,Uttar Pradesh,Social Media,59,M
CUST04084,2023-07-25,Agra,Uttar Pradesh,Social Media,65,Other
CUST04085,2023-09-04,Hubli,Karnataka,Organic,36,F
CUST04086,2023-12-04,Udaipur,Rajasthan,Email,50,F
CUST04087,2024-09-22,Nagpur,Maharashtra,Direct,46,M
CUST04088,2023-07-23,Ahmedabad,Gujarat,Paid Search,52,F
CUST04089,2024-09-03,Jodhpur,Rajasthan,Referral,30,Other
CUST04090,2023-05-31,New Delhi,Delhi,Email,46,F
CUST04091,2024-07-27,Kolkata,West Bengal,Email,22,Other
CUST04092,2024-05-09,Jodhpur,Rajasthan,Email,52,F
CUST04093,2023-03-18,Kolkata,West Bengal,Email,54,F
CUST04094,2024-06-25,Udaipur,Rajasthan,Paid Search,26,F
CUST04095,2024-12-22,Coimbatore,Tamil Nadu,Direct,20,Other
CUST04096,2024-04-06,Vadodara,Gujarat,Email,18,F
CUST04097,2024-11-26,New Delhi,Delhi,Social Media,21,Other
CUST04098,2024-01-05,Lucknow,Uttar Pradesh,Direct,41,F
CUST04099,2024-10-23,Siliguri,West Bengal,Direct,47,Other
CUST04100,2023-02-23,Mumbai,Maharashtra,Direct,25,M
CUST04101,2023-08-26,Agra,Uttar Pradesh,Paid Search,65,F
CUST04102,2024-01-20,Surat,Gujarat,Social Media,29,Other
CUST04103,2024-11-20,Siliguri,West Bengal,Email,43,M
CUST04104,2024-07-10,Delhi,Delhi,Email,36,M
CUST04105,2023-10-03,Madurai,Tamil Nadu,Paid Search,61,Other
CUST04106,2023-02-11,Kanpur,Uttar Pradesh,Paid Search,30,Other
CUST04107,2024-03-09,Mysore,Karnataka,Referral,28,F
CUST04108,2024-03-22,Hubli,Karnataka,Direct,38,M
CUST04109,2024-03-08,Vadodara,Gujarat,Referral,29,F
CUST04110,2024-05-14,Kolkata,West Bengal,Email,28,F
CUST04111,2024-11-12,Madurai,Tamil Nadu,Paid Search,39,Other
CUST04112,2023-12-28,Ahmedabad,Gujarat,Paid Search,50,M
CUST04113,2023-03-27,Siliguri,West Bengal,Social Media,19,Other
CUST04114,2023-07-09,Udaipur,Rajasthan,Social Media,42,Other
CUST04115,2024-11-13,Ahmedabad,Gujarat,Email,38,F
CUST04116,2023-10-09,Kanpur,Uttar Pradesh,Paid Search,18,M
CUST04117,2024-12-29,Agra,Uttar Pradesh,Email,25,Other
CUST04118,2024-06-13,Bangalore,Karnataka,Referral,56,F
CUST04119,2023-07-29,New Delhi,Delhi,Paid Search,51,Other
CUST04120,2023-04-10,Vadodara,Gujarat,Paid Search,35,M
CUST04121,2023-02-27,Mysore,Karnataka,Paid Search,43,F
CUST04122,2023-06-23,Mysore,Karnataka,Social Media,47,M
CUST04123,2024-07-22,Surat,Gujarat,Paid Search,24,M
CUST04124,2024-03-26,Delhi,Delhi,Email,31,F
CUST04125,2024-10-24,Udaipur,Rajasthan,Email,24,M
CUST04126,2023-03-23,Siliguri,West Bengal,Social Media,20,M
CUST04127,2023-12-20,Lucknow,Uttar Pradesh,Direct,59,M
CUST04128,2023-01-06,Lucknow,Uttar Pradesh,Organic,40,M
CUST04129,2024-08-25,Jodhpur,Rajasthan,Email,51,M
CUST04130,2023-09-23,Udaipur,Rajasthan,Organic,56,Other
CUST04131,2024-09-17,Delhi,Delhi,Organic,35,F
CUST04132,2023-01-31,New Delhi,Delhi,Email,51,Other
CUST04133,2024-04-11,Surat,Gujarat,Paid Search,26,F
CUST04134,2024-12-16,Siliguri,West Bengal,Organic,38,Other
CUST04135,2023-10-18,Siliguri,West Bengal,Email,46,F
CUST04136,2023-09-18,Lucknow,Uttar Pradesh,Paid Search,49,Other
CUST04137,2023-05-26,Vadodara,Gujarat,Social Media,65,Other
CUST04138,2023-11-15,Agra,Uttar Pradesh,Direct,39,Other
CUST04139,2023-10-21,Siliguri,West Bengal,Social Media,63,Other
CUST04140,2024-09-13,Lucknow,Uttar Pradesh,Email,26,F
CUST04141,2023-11-06,Bangalore,Karnataka,Direct,45,F
CUST04142,2023-04-25,Mumbai,Maharashtra,Organic,20,M
CUST04143,2024-07-30,Delhi,Delhi,Social Media,58,M
CUST04144,2023-09-20,Chennai,Tamil Nadu,Paid Search,26,Other
CUST04145,2023-01-19,Mysore,Karnataka,Social Media,22,M
CUST04146,2024-09-08,Pune,Maharashtra,Social Media,48,M
CUST04147,2023-10-19,Madurai,Tamil Nadu,Direct,45,Other
CUST04148,2024-01-03,New Delhi,Delhi,Social Media,37,F
CUST04149,2024-04-02,Siliguri,West Bengal,Email,57,Other
CUST04150,2024-08-09,Jaipur,Rajasthan,Referral,62,M
CUST04151,2023-11-14,Siliguri,West Bengal,Direct,46,Other
CUST04152,2024-06-27,Agra,Uttar Pradesh,Referral,27,Other
CUST04153,2023-08-03,Mumbai,Maharashtra,Social Media,50,Other
CUST04154,2023-12-16,Delhi,Delhi,Social Media,31,M
CUST04155,2023-01-27,Chennai,Tamil Nadu,Direct,52,M
CUST04156,2023-01-17,New Delhi,Delhi,Organic,26,M
CUST04157,2024-01-23,New Delhi,Delhi,Direct,37,Other
CUST04158,2024-07-08,Bangalore,Karnataka,Referral,65,M
CUST04159,2023-08-28,Hubli,Karnataka,Paid Search,44,F
CUST04160,2023-03-31,Jaipur,Rajasthan,Paid Search,63,Other
CUST04161,2024-11-19,Jodhpur,Rajasthan,Organic,52,M
CUST04162,2023-06-30,Jodhpur,Rajasthan,Email,63,M
CUST04163,2023-10-31,Jaipur,Rajasthan,Paid Search,40,F
CUST04164,2024-10-26,Jodhpur,Rajasthan,Social Media,65,F
CUST04165,2024-07-21,Kanpur,Uttar Pradesh,Paid Search,42,M
CUST04166,2023-03-18,Pune,Maharashtra,Paid Search,57,M
CUST04167,2023-09-11,Jodhpur,Rajasthan,Direct,53,M
CUST04168,2023-09-19,Mysore,Karnataka,Organic,53,M
CUST04169,2024-03-23,Jaipur,Rajasthan,Direct,48,M
CUST04170,2024-12-01,Mysore,Karnataka,Direct,31,M
CUST04171,2023-11-03,Udaipur,Rajasthan,Direct,31,Other
CUST04172,2023-12-09,New Delhi,Delhi,Social Media,29,M
CUST04173,2024-11-13,New Delhi,Delhi,Direct,44,M
CUST04174,2024-09-16,Hubli,Karnataka,Referral,38,Other
CUST04175,2024-02-26,Hubli,Karnataka,Social Media,33,Other
CUST04176,2023-02-20,New Delhi,Delhi,Paid Search,38,Other
CUST04177,2023-04-17,Vadodara,Gujarat,Paid Search,54,Other
CUST04178,2023-02-10,Coimbatore,Tamil Nadu,Email,37,F
CUST04179,2024-09-28,Kolkata,West Bengal,Referral,64,Other
CUST04180,2023-07-07,Udaipur,Rajasthan,Direct,49,M
CUST04181,2024-12-26,Delhi,Delhi,Social Media,33,M
CUST04182,2023-03-08,Surat,Gujarat,Social Media,54,F
CUST04183,2024-06-10,Bangalore,Karnataka,Referral,56,Other
CUST04184,2024-12-03,Jaipur,Rajasthan,Paid Search,54,M
CUST04185,2024-09-01,Jaipur,Rajasthan,Paid Search,21,F
CUST04186,2024-10-27,Madurai,Tamil Nadu,Email,47,Other
CUST04187,2024-08-16,Udaipur,Rajasthan,Organic,31,F
CUST04188,2023-10-16,Ahmedabad,Gujarat,Email,53,Other
CUST04189,2024-06-26,Chennai,Tamil Nadu,Paid Search,19,Other
CUST04190,2023-04-30,Bangalore,Karnataka,Social Media,43,Other
CUST04191,2023-12-16,Nagpur,Maharashtra,Paid Search,29,M
CUST04192,2023-10-30,Pune,Maharashtra,Email,49,Other
CUST04193,2023-10-22,Udaipur,Rajasthan,Email,50,Other
CUST04194,2023-05-09,Jodhpur,Rajasthan,Direct,31,Other
CUST04195,2023-02-17,Vadodara,Gujarat,Email,40,M
CUST04196,2023-08-27,Madurai,Tamil Nadu,Email,43,M
CUST04197,2024-08-06,Mumbai,Maharashtra,Organic,35,F
CUST04198,2023-05-02,Coimbatore,Tamil Nadu,Direct,23,Other
CUST04199,2024-02-04,Ahmedabad,Gujarat,Referral,22,F
CUST04200,2024-03-23,New Delhi,Delhi,Direct,54,M
CUST04201,2024-01-07,Mumbai,Maharashtra,Direct,54,M
CUST04202,2023-07-03,Vadodara,Gujarat,Organic,23,F
CUST04203,2024-02-25,Coimbatore,Tamil Nadu,Social Media,59,Other
CUST04204,2023-05-25,Chennai,Tamil Nadu,Email,30,M
CUST04205,2024-01-24,Siliguri,West Bengal,Organic,31,Other
CUST04206,2023-03-10,Jaipur,Rajasthan,Email,25,M
CUST04207,2023-12-27,Kolkata,West Bengal,Direct,27,Other
CUST04208,2024-02-04,New Delhi,Delhi,Paid Search,28,M
CUST04209,2024-05-26,Jodhpur,Rajasthan,Referral,60,M
CUST04210,2023-11-04,Mumbai,Maharashtra,Email,65,Other
CUST04211,2023-02-20,Bangalore,Karnataka,Organic,42,F
CUST04212,2024-03-27,Bangalore,Karnataka,Paid Search,20,M
CUST04213,2024-06-08,Pune,Maharashtra,Paid Search,64,F
CUST04214,2023-04-02,Jaipur,Rajasthan,Paid Search,57,Other
CUST04215,2023-09-02,Chennai,Tamil Nadu,Social Media,54,M
CUST04216,2024-09-02,Siliguri,West Bengal,Social Media,31,Other
CUST04217,2024-06-09,Nagpur,Maharashtra,Paid Search,47,Other
CUST04218,2023-08-22,Agra,Uttar Pradesh,Organic,27,F
CUST04219,2024-03-16,New Delhi,Delhi,Organic,36,M
CUST04220,2024-10-13,Kolkata,West Bengal,Social Media,18,Other
CUST04221,2023-05-27,Ahmedabad,Gujarat,Paid Search,56,F
CUST04222,2024-05-26,Kolkata,West Bengal,Organic,55,M
CUST04223,2023-04-02,Surat,Gujarat,Direct,42,M
CUST04224,2023-07-07,Mumbai,Maharashtra,Direct,60,Other
CUST04225,2023-12-29,Ahmedabad,Gujarat,Direct,55,F
CUST04226,2023-08-18,Mumbai,Maharashtra,Paid Search,47,M
CUST04227,2023-07-11,Delhi,Delhi,Paid Search,45,F
CUST04228,2024-12-02,Vadodara,Gujarat,Social Media,42,F
CUST04229,2024-07-10,New Delhi,Delhi,Organic,34,M
CUST04230,2024-12-14,New Delhi,Delhi,Paid Search,48,M
CUST04231,2024-04-07,Kolkata,West Bengal,Social Media,57,M
CUST04232,2024-08-21,Jaipur,Rajasthan,Email,49,F
CUST04233,2024-12-21,Mumbai,Maharashtra,Email,57,M
CUST04234,2024-09-12,Udaipur,Rajasthan,Direct,23,F
CUST04235,2023-02-21,Kolkata,West Bengal,Referral,32,M
CUST04236,2024-02-13,Delhi,Delhi,Email,59,M
CUST04237,2024-03-17,Surat,Gujarat,Social Media,28,Other
CUST04238,2023-11-04,Mumbai,Maharashtra,Direct,63,F
CUST04239,2023-04-16,Mumbai,Maharashtra,Organic,25,M
CUST04240,2024-11-02,Surat,Gujarat,Referral,54,Other
CUST04241,2024-01-23,Jodhpur,Rajasthan,Referral,37,Other
CUST04242,2024-11-25,Mysore,Karnataka,Referral,55,Other
CUST04243,2024-01-13,Surat,Gujarat,Social Media,45,M
CUST04244,2024-12-24,Coimbatore,Tamil Nadu,Referral,24,M
CUST04245,2024-09-17,Kanpur,Uttar Pradesh,Referral,18,M
CUST04246,2024-11-28,Nagpur,Maharashtra,Organic,25,Other
CUST04247,2024-08-20,Bangalore,Karnataka,Paid Search,19,Other
CUST04248,2023-05-14,Kolkata,West Bengal,Organic,46,F
CUST04249,2023-02-11,Lucknow,Uttar Pradesh,Referral,28,F
CUST04250,2023-06-26,Nagpur,Maharashtra,Organic,51,M
CUST04251,2024-03-02,Surat,Gujarat,Organic,27,Other
CUST04252,2023-01-03,Nagpur,Maharashtra,Organic,39,Other
CUST04253,2023-01-26,Pune,Maharashtra,Organic,30,Other
CUST04254,2024-01-27,Pune,Maharashtra,Referral,24,M
CUST04255,2023-08-02,Pune,Maharashtra,Direct,32,F
CUST04256,2023-05-04,Bangalore,Karnataka,Social Media,41,Other
CUST04257,2023-06-05,Kanpur,Uttar Pradesh,Social Media,30,F
CUST04258,2024-04-01,New Delhi,Delhi,Direct,30,M
CUST04259,2023-12-05,Nagpur,Maharashtra,Referral,29,F
CUST04260,2024-05-12,Surat,Gujarat,Referral,63,F
CUST04261,2024-01-29,Kanpur,Uttar Pradesh,Organic,31,M
CUST04262,2024-09-29,Pune,Maharashtra,Paid Search,60,M
CUST04263,2024-06-03,Kolkata,West Bengal,Referral,34,F
CUST04264,2023-05-16,Siliguri,West Bengal,Paid Search,23,F
CUST04265,2024-02-10,Hubli,Karnataka,Paid Search,26,Other
CUST04266,2023-03-26,Jaipur,Rajasthan,Organic,21,F
CUST04267,2023-11-02,Siliguri,West Bengal,Referral,24,F
CUST04268,2024-02-25,Vadodara,Gujarat,Email,19,M
CUST04269,2024-12-12,Bangalore,Karnataka,Referral,55,F
CUST04270,2024-03-21,Jaipur,Rajasthan,Social Media,20,M
CUST04271,2023-07-28,Agra,Uttar Pradesh,Paid Search,52,Other
CUST04272,2024-01-04,Hubli,Karnataka,Email,62,Other
CUST04273,2024-05-03,Agra,Uttar Pradesh,Organic,38,M
CUST04274,2024-01-03,Mysore,Karnataka,Paid Search,20,F
CUST04275,2024-06-11,Nagpur,Maharashtra,Social Media,59,Other
CUST04276,2024-01-06,Jodhpur,Rajasthan,Email,51,F
CUST04277,2024-11-02,Madurai,Tamil Nadu,Organic,30,F
CUST04278,2023-10-20,Udaipur,Rajasthan,Organic,44,F
CUST04279,2023-01-19,Lucknow,Uttar Pradesh,Referral,42,M
CUST04280,2024-10-26,New Delhi,Delhi,Referral,36,M
CUST04281,2024-05-01,Jodhpur,Rajasthan,Email,35,M
CUST04282,2024-11-07,Chennai,Tamil Nadu,Social Media,45,M
CUST04283,2023-12-14,Madurai,Tamil Nadu,Direct,50,Other
CUST04284,2023-01-13,Agra,Uttar Pradesh,Email,25,Other
CUST04285,2024-06-08,Jaipur,Rajasthan,Organic,63,F
CUST04286,2024-04-24,Delhi,Delhi,Direct,26,M
CUST04287,2023-07-17,Coimbatore,Tamil Nadu,Organic,50,F
CUST04288,2024-06-04,New Delhi,Delhi,Organic,44,M
CUST04289,2024-08-28,New Delhi,Delhi,Direct,60,Other
CUST04290,2024-05-04,Lucknow,Uttar Pradesh,Email,23,M
CUST04291,2023-11-22,Vadodara,Gujarat,Direct,57,Other
CUST04292,2024-02-23,Jaipur,Rajasthan,Organic,23,F
CUST04293,2024-11-20,Nagpur,Maharashtra,Email,50,Other
CUST04294,2023-12-06,Agra,Uttar Pradesh,Email,19,M
CUST04295,2024-10-10,Siliguri,West Bengal,Social Media,52,M
CUST04296,2024-08-27,New Delhi,Delhi,Referral,40,Other
CUST04297,2024-01-14,Madurai,Tamil Nadu,Referral,50,F
CUST04298,2023-04-10,Jaipur,Rajasthan,Email,29,M
CUST04299,2024-01-19,Pune,Maharashtra,Email,20,F
CUST04300,2023-03-13,Jodhpur,Rajasthan,Referral,60,M
CUST04301,2024-06-08,New Delhi,Delhi,Referral,54,M
CUST04302,2024-11-22,Agra,Uttar Pradesh,Referral,23,Other
CUST04303,2024-03-03,Bangalore,Karnataka,Email,49,Other
CUST04304,2024-10-01,Lucknow,Uttar Pradesh,Email,60,F
CUST04305,2024-02-15,Delhi,Delhi,Direct,43,Other
CUST04306,2023-07-18,Udaipur,Rajasthan,Direct,21,F
CUST04307,2023-12-01,Nagpur,Maharashtra,Social Media,32,Other
CUST04308,2023-10-23,Mysore,Karnataka,Organic,55,F
CUST04309,2023-05-30,Mysore,Karnataka,Referral,20,F
CUST04310,2024-04-19,Chennai,Tamil Nadu,Referral,36,Other
CUST04311,2023-02-16,Coimbatore,Tamil Nadu,Direct,42,F
CUST04312,2023-07-04,Mysore,Karnataka,Email,60,Other
CUST04313,2024-08-25,Kolkata,West Bengal,Social Media,58,M
CUST04314,2024-03-07,Siliguri,West Bengal,Email,42,F
CUST04315,2023-06-10,Madurai,Tamil Nadu,Social Media,57,F
CUST04316,2023-05-03,Pune,Maharashtra,Referral,50,F
CUST04317,2023-05-07,New Delhi,Delhi,Referral,18,M
CUST04318,2024-07-06,Ahmedabad,Gujarat,Referral,27,M
CUST04319,2023-08-26,Vadodara,Gujarat,Paid Search,58,F
CUST04320,2023-06-10,Agra,Uttar Pradesh,Email,26,M
CUST04321,2024-06-14,Coimbatore,Tamil Nadu,Email,43,Other
CUST04322,2024-10-05,Madurai,Tamil Nadu,Organic,45,M
CUST04323,2024-02-15,Kanpur,Uttar Pradesh,Referral,27,Other
CUST04324,2024-01-24,Udaipur,Rajasthan,Email,22,F
CUST04325,2023-05-04,Nagpur,Maharashtra,Organic,23,F
CUST04326,2024-07-30,Bangalore,Karnataka,Organic,55,Other
CUST04327,2024-02-16,Coimbatore,Tamil Nadu,Direct,56,Other
CUST04328,2023-03-07,New Delhi,Delhi,Direct,44,M
CUST04329,2023-10-23,Chennai,Tamil Nadu,Referral,64,F
CUST04330,2023-04-13,Pune,Maharashtra,Paid Search,33,M
CUST04331,2023-06-25,Kanpur,Uttar Pradesh,Email,50,M
CUST04332,2023-07-14,Siliguri,West Bengal,Direct,19,M
CUST04333,2023-08-13,Surat,Gujarat,Social Media,49,M
CUST04334,2024-08-19,Lucknow,Uttar Pradesh,Email,24,F
CUST04335,2024-02-12,Vadodara,Gujarat,Organic,30,Other
CUST04336,2024-12-20,Kanpur,Uttar Pradesh,Organic,54,F
CUST04337,2024-11-06,Kolkata,West Bengal,Referral,65,F
CUST04338,2023-01-01,Hubli,Karnataka,Paid Search,62,F
CUST04339,2024-04-01,Nagpur,Maharashtra,Email,64,M
CUST04340,2024-08-31,Siliguri,West Bengal,Email,27,M
CUST04341,2023-02-09,Lucknow,Uttar Pradesh,Referral,35,F
CUST04342,2023-03-16,Bangalore,Karnataka,Social Media,57,M
CUST04343,2023-01-09,Siliguri,West Bengal,Social Media,52,F
CUST04344,2024-05-03,Madurai,Tamil Nadu,Email,43,Other
CUST04345,2024-04-24,Jodhpur,Rajasthan,Email,42,Other
CUST04346,2023-01-14,Agra,Uttar Pradesh,Organic,38,F
CUST04347,2023-05-28,Kanpur,Uttar Pradesh,Direct,21,M
CUST04348,2023-10-30,Hubli,Karnataka,Paid Search,64,Other
CUST04349,2024-11-15,New Delhi,Delhi,Direct,48,F
CUST04350,2023-05-04,Madurai,Tamil Nadu,Referral,62,M
CUST04351,2023-08-26,Ahmedabad,Gujarat,Organic,48,M
CUST04352,2024-08-26,Kolkata,West Bengal,Paid Search,56,Other
CUST04353,2024-01-16,Kolkata,West Bengal,Referral,38,M
CUST04354,2024-02-24,Kolkata,West Bengal,Organic,50,Other
CUST04355,2024-01-24,Kanpur,Uttar Pradesh,Social Media,56,M
CUST04356,2023-04-23,Siliguri,West Bengal,Organic,21,M
CUST04357,2023-10-08,Lucknow,Uttar Pradesh,Social Media,51,Other
CUST04358,2023-05-14,Lucknow,Uttar Pradesh,Organic,36,F
CUST04359,2023-08-23,Siliguri,West Bengal,Direct,53,Other
CUST04360,2023-08-21,Siliguri,West Bengal,Referral,44,M
CUST04361,2024-03-31,Surat,Gujarat,Social Media,28,M
CUST04362,2023-10-08,Kanpur,Uttar Pradesh,Referral,41,F
CUST04363,2023-05-23,Jodhpur,Rajasthan,Email,19,Other
CUST04364,2024-01-18,Jodhpur,Rajasthan,Social Media,32,M
CUST04365,2024-06-12,Pune,Maharashtra,Paid Search,33,F
CUST04366,2024-10-22,Kanpur,Uttar Pradesh,Referral,26,Other
CUST04367,2023-09-12,Delhi,Delhi,Social Media,62,F
CUST04368,2024-03-29,Mumbai,Maharashtra,Referral,58,F
CUST04369,2024-05-13,Ahmedabad,Gujarat,Organic,18,Other
CUST04370,2023-09-06,Kolkata,West Bengal,Paid Search,25,M
CUST04371,2023-07-10,Delhi,Delhi,Paid Search,46,F
CUST04372,2023-10-20,Udaipur,Rajasthan,Direct,48,F
CUST04373,2024-07-30,Kolkata,West Bengal,Social Media,57,M
CUST04374,2024-10-22,Kolkata,West Bengal,Organic,23,M
CUST04375,2023-12-22,Agra,Uttar Pradesh,Organic,23,F
CUST04376,2024-11-11,Agra,Uttar Pradesh,Email,58,F
CUST04377,2023-08-22,Mumbai,Maharashtra,Email,18,M
CUST04378,2023-07-15,Udaipur,Rajasthan,Email,43,F
CUST04379,2024-06-15,Udaipur,Rajasthan,Paid Search,30,M
CUST04380,2024-03-06,Delhi,Delhi,Referral,18,F
CUST04381,2024-04-24,Jaipur,Rajasthan,Direct,44,F
CUST04382,2023-06-10,Delhi,Delhi,Organic,27,Other
CUST04383,2024-03-04,Bangalore,Karnataka,Organic,31,Other
CUST04384,2023-08-27,Lucknow,Uttar Pradesh,Direct,48,F
CUST04385,2024-06-03,Coimbatore,Tamil Nadu,Social Media,62,Other
CUST04386,2024-06-26,Kolkata,West Bengal,Referral,53,F
CUST04387,2024-02-14,Delhi,Delhi,Social Media,50,M
CUST04388,2024-03-28,Lucknow,Uttar Pradesh,Organic,60,Other
CUST04389,2024-03-08,Madurai,Tamil Nadu,Social Media,34,F
CUST04390,2023-05-03,Lucknow,Uttar Pradesh,Organic,61,F
CUST04391,2024-07-17,Kanpur,Uttar Pradesh,Direct,41,F
CUST04392,2023-06-01,Jodhpur,Rajasthan,Direct,27,M
CUST04393,2023-02-09,Bangalore,Karnataka,Paid Search,30,M
CUST04394,2023-04-09,Jodhpur,Rajasthan,Email,57,Other
CUST04395,2023-07-08,Udaipur,Rajasthan,Email,64,M
CUST04396,2023-08-18,Jodhpur,Rajasthan,Referral,31,M
CUST04397,2024-04-15,Agra,Uttar Pradesh,Direct,61,Other
CUST04398,2023-01-03,Delhi,Delhi,Paid Search,19,M
CUST04399,2024-09-26,Kolkata,West Bengal,Organic,48,F
CUST04400,2024-08-08,Nagpur,Maharashtra,Email,21,M
CUST04401,2023-04-01,Kolkata,West Bengal,Organic,34,F
CUST04402,2024-11-13,Chennai,Tamil Nadu,Referral,56,M
CUST04403,2023-07-01,Vadodara,Gujarat,Email,50,M
CUST04404,2024-07-10,Agra,Uttar Pradesh,Paid Search,39,M
