order_item_id,order_id,product_id,quantity,revenue,discount,cost
ITEM0009956,ORD005781,PROD00225,1,4016.58,7.42,2615.6
ITEM0009957,ORD005782,PROD00300,1,1490.69,109.31,1040.0
ITEM0009958,ORD005783,PROD00065,2,109780.63,7591.37,103287.36
ITEM0009959,ORD005784,PROD00117,2,51764.05,145.95,45680.8
ITEM0009960,ORD005784,PROD00228,1,2724.79,166.21,1879.15
ITEM0009961,ORD005784,PROD00146,1,10427.52,731.48,9819.92
ITEM0009962,ORD005785,PROD00169,1,1480.45,17.55,973.7
ITEM0009963,ORD005785,PROD00444,1,10773.71,369.29,8357.25
ITEM0009964,ORD005786,PROD00110,2,68115.03,10746.97,69398.56
ITEM0009965,ORD005786,PROD00306,1,4054.9,158.1,2738.45
ITEM0009966,ORD005787,PROD00447,1,5505.25,227.75,4299.75
ITEM0009967,ORD005788,PROD00186,1,4578.45,271.55,3152.5
ITEM0009968,ORD005788,PROD00349,1,13435.77,138.23,10180.5
ITEM0009969,ORD005789,PROD00101,2,151180.37,493.63,133473.12
ITEM0009970,ORD005790,PROD00289,3,1454.14,75.86,994.5
ITEM0009971,ORD005791,PROD00204,1,4725.71,123.29,3151.85
ITEM0009972,ORD005791,PROD00222,3,9232.05,472.95,6308.25
ITEM0009973,ORD005792,PROD00045,2,75548.34,3129.66,69236.64
ITEM0009974,ORD005793,PROD00053,1,75367.07,2259.93,68311.76
ITEM0009975,ORD005793,PROD00206,1,2078.94,105.06,1419.6
ITEM0009976,ORD005794,PROD00315,2,7731.57,122.43,5105.1
ITEM0009977,ORD005795,PROD00025,1,26049.32,3590.68,26083.2
ITEM0009978,ORD005795,PROD00110,1,36447.9,2983.1,34699.28
ITEM0009979,ORD005795,PROD00208,2,7195.48,390.52,4930.9
ITEM0009980,ORD005796,PROD00445,2,8179.36,294.64,6355.5
ITEM0009981,ORD005796,PROD00411,1,21468.01,907.99,16782.0
ITEM0009982,ORD005796,PROD00279,1,4524.36,361.64,3175.9
ITEM0009983,ORD005797,PROD00252,1,1967.24,20.76,1292.2
ITEM0009984,ORD005797,PROD00376,2,31173.78,284.22,23593.5
ITEM0009985,ORD005797,PROD00173,2,4733.48,338.52,3296.8
ITEM0009986,ORD005797,PROD00071,2,105207.69,6992.31,98736.0
ITEM0009987,ORD005798,PROD00286,1,757.85,48.15,523.9
ITEM0009988,ORD005798,PROD00473,1,8778.2,905.8,7263.0
ITEM0009989,ORD005799,PROD00418,1,9215.15,942.85,7618.5
ITEM0009990,ORD005800,PROD00345,2,37193.62,1034.38,28671.0
ITEM0009991,ORD005801,PROD00062,1,15615.37,1862.63,15380.64
ITEM0009992,ORD005802,PROD00376,1,14999.06,729.94,11796.75
ITEM0009993,ORD005803,PROD00457,1,5680.57,267.43,4461.0
ITEM0009994,ORD005803,PROD00317,1,3735.59,58.41,2466.1
ITEM0009995,ORD005804,PROD00302,1,1236.33,102.67,870.35
ITEM0009996,ORD005805,PROD00103,1,64183.85,41.15,56518.0
ITEM0009997,ORD005805,PROD00393,1,6752.24,351.76,5328.0
ITEM0009998,ORD005806,PROD00169,2,2846.87,149.13,1947.4
ITEM0009999,ORD005807,PROD00322,1,4486.24,155.76,3017.3
ITEM0010000,ORD005808,PROD00249,1,2446.18,18.82,1602.25
ITEM0010001,ORD005809,PROD00299,1,3693.46,264.54,2572.7
ITEM0010002,ORD005809,PROD00473,2,18445.72,922.28,14526.0
ITEM0010003,ORD005809,PROD00446,1,19931.03,1852.97,16338.0
ITEM0010004,ORD005809,PROD00268,1,2445.86,142.14,1682.2
ITEM0010005,ORD005810,PROD00389,2,35066.35,529.65,26697.0
ITEM0010006,ORD005810,PROD00153,1,30042.22,2184.78,28359.76
ITEM0010007,ORD005810,PROD00026,2,84960.58,1725.42,76283.68
ITEM0010008,ORD005811,PROD00160,1,6765.27,942.73,6783.04
ITEM0010009,ORD005812,PROD00294,1,2576.28,86.72,1730.95
ITEM0010010,ORD005813,PROD00246,2,1608.88,87.12,1102.4
ITEM0010011,ORD005813,PROD00357,1,17061.68,449.32,13133.25
ITEM0010012,ORD005814,PROD00024,1,59884.28,7815.72,59576.0
ITEM0010013,ORD005814,PROD00016,1,69204.95,2885.05,63439.2
ITEM0010014,ORD005814,PROD00493,1,13046.39,453.61,10125.0
ITEM0010015,ORD005815,PROD00143,1,16617.1,2192.9,16552.8
ITEM0010016,ORD005816,PROD00441,1,15147.25,1669.75,12612.75
ITEM0010017,ORD005816,PROD00224,1,3072.19,62.81,2037.75
ITEM0010018,ORD005817,PROD00297,1,3869.08,68.92,2559.7
ITEM0010019,ORD005818,PROD00297,1,3813.12,124.88,2559.7
ITEM0010020,ORD005818,PROD00185,1,947.49,35.51,638.95
ITEM0010021,ORD005819,PROD00279,1,4667.2,218.8,3175.9
ITEM0010022,ORD005819,PROD00377,1,1417.17,38.83,1092.0
ITEM0010023,ORD005820,PROD00302,1,1319.34,19.66,870.35
ITEM0010024,ORD005820,PROD00129,2,92352.37,7225.63,87628.64
ITEM0010025,ORD005821,PROD00155,1,48365.12,5611.88,47499.76
ITEM0010026,ORD005822,PROD00099,1,40436.72,3784.28,38914.48
ITEM0010027,ORD005823,PROD00216,1,2336.22,172.78,1630.85
ITEM0010028,ORD005823,PROD00364,1,15889.35,507.65,12297.75
ITEM0010029,ORD005824,PROD00061,1,22991.06,3467.94,23283.92
ITEM0010030,ORD005824,PROD00116,1,61395.19,8660.81,61649.28
ITEM0010031,ORD005825,PROD00064,1,67333.72,8484.28,66719.84
ITEM0010032,ORD005826,PROD00272,1,1082.53,44.47,732.55
ITEM0010033,ORD005827,PROD00289,1,474.29,35.71,331.5
ITEM0010034,ORD005828,PROD00444,1,10575.42,567.58,8357.25
ITEM0010035,ORD005829,PROD00228,1,2874.75,16.25,1879.15
ITEM0010036,ORD005829,PROD00075,1,38536.13,5462.87,38719.12
ITEM0010037,ORD005829,PROD00119,1,51681.07,4595.93,49523.76
ITEM0010038,ORD005830,PROD00172,1,540.09,44.91,380.25
ITEM0010039,ORD005831,PROD00130,1,61655.09,283.91,54506.32
ITEM0010040,ORD005832,PROD00455,1,17992.88,1292.12,14463.75
ITEM0010041,ORD005832,PROD00230,1,2460.02,56.98,1636.05
ITEM0010042,ORD005833,PROD00413,3,43738.61,3517.39,35442.0
ITEM0010043,ORD005834,PROD00329,1,3221.63,150.37,2191.8
ITEM0010044,ORD005834,PROD00201,1,3625.67,154.33,2457.0
ITEM0010045,ORD005834,PROD00041,1,20964.16,1933.84,20150.24
ITEM0010046,ORD005835,PROD00492,1,22325.74,1203.26,17646.75
ITEM0010047,ORD005836,PROD00176,1,4216.09,168.91,2850.25
ITEM0010048,ORD005836,PROD00456,1,16497.82,55.18,12414.75
ITEM0010049,ORD005837,PROD00010,1,51306.58,7248.42,51528.4
ITEM0010050,ORD005837,PROD00133,1,13815.49,1920.51,13847.68
ITEM0010051,ORD005838,PROD00065,3,160318.79,15739.21,154931.04
ITEM0010052,ORD005839,PROD00285,1,1490.14,28.86,987.35
ITEM0010053,ORD005840,PROD00357,1,16353.85,1157.15,13133.25
ITEM0010054,ORD005840,PROD00142,1,23507.12,3371.88,23653.52
ITEM0010055,ORD005841,PROD00043,1,49774.13,4517.87,47776.96
ITEM0010056,ORD005841,PROD00159,1,66885.5,8691.5,66507.76
ITEM0010057,ORD005842,PROD00187,1,3038.16,148.84,2071.55
ITEM0010058,ORD005842,PROD00062,1,15879.03,1598.97,15380.64
ITEM0010059,ORD005842,PROD00215,1,3621.95,162.05,2459.6
ITEM0010060,ORD005843,PROD00426,1,19044.79,1339.21,15288.0
ITEM0010061,ORD005844,PROD00446,1,21675.12,108.88,16338.0
ITEM0010062,ORD005844,PROD00276,1,3031.05,116.95,2046.2
ITEM0010063,ORD005845,PROD00086,2,142391.26,3896.74,128733.44
ITEM0010064,ORD005846,PROD00071,1,47779.57,8320.43,49368.0
ITEM0010065,ORD005847,PROD00157,2,85750.34,6321.66,81023.36
ITEM0010066,ORD005848,PROD00170,1,2457.08,17.92,1608.75
ITEM0010067,ORD005849,PROD00157,1,39173.88,6862.12,40511.68
ITEM0010068,ORD005850,PROD00007,2,36352.49,5687.51,36995.2
ITEM0010069,ORD005851,PROD00233,1,3600.45,59.55,2379.0
ITEM0010070,ORD005852,PROD00192,1,781.76,67.24,551.85
ITEM0010071,ORD005852,PROD00243,1,2769.71,107.29,1870.05
ITEM0010072,ORD005852,PROD00326,3,11977.05,685.95,8230.95
ITEM0010073,ORD005853,PROD00052,1,64194.56,10570.44,65793.2
ITEM0010074,ORD005854,PROD00117,1,24038.65,1916.35,22840.4
ITEM0010075,ORD005854,PROD00300,1,1595.39,4.61,1040.0
ITEM0010076,ORD005855,PROD00225,1,3756.42,267.58,2615.6
ITEM0010077,ORD005856,PROD00221,1,528.34,29.66,362.7
ITEM0010078,ORD005857,PROD00435,2,16867.38,872.62,13305.0
ITEM0010079,ORD005858,PROD00142,1,23308.26,3570.74,23653.52
ITEM0010080,ORD005859,PROD00102,1,27735.43,1844.57,26030.4
ITEM0010081,ORD005860,PROD00438,1,3264.94,201.06,2599.5
ITEM0010082,ORD005860,PROD00478,1,6468.88,179.12,4986.0
ITEM0010083,ORD005860,PROD00105,1,59175.88,6395.12,57702.48
ITEM0010084,ORD005861,PROD00048,1,8418.82,381.18,7744.0
ITEM0010085,ORD005861,PROD00490,1,13787.23,1355.77,11357.25
ITEM0010086,ORD005861,PROD00351,3,73565.85,294.15,55395.0
ITEM0010087,ORD005861,PROD00391,1,14433.18,300.82,11050.5
ITEM0010088,ORD005862,PROD00377,1,1382.43,73.57,1092.0
ITEM0010089,ORD005862,PROD00071,1,48305.87,7794.13,49368.0
ITEM0010090,ORD005863,PROD00076,2,119687.82,10326.18,114412.32
ITEM0010091,ORD005863,PROD00460,2,38439.5,1198.5,29728.5
ITEM0010092,ORD005864,PROD00072,1,38792.55,2505.45,36342.24
ITEM0010093,ORD005864,PROD00367,1,12060.62,707.38,9576.0
ITEM0010094,ORD005865,PROD00178,1,1597.27,3.73,1040.65
ITEM0010095,ORD005866,PROD00280,1,2824.39,129.61,1920.1
ITEM0010096,ORD005867,PROD00189,1,1236.7,90.3,862.55
ITEM0010097,ORD005867,PROD00335,1,15426.8,439.2,11899.5
ITEM0010098,ORD005867,PROD00168,1,1396.19,98.81,971.75
ITEM0010099,ORD005867,PROD00118,1,69525.99,4034.01,64732.8
ITEM0010100,ORD005868,PROD00041,1,20420.74,2477.26,20150.24
ITEM0010101,ORD005869,PROD00366,1,20316.96,2044.04,16770.75
ITEM0010102,ORD005869,PROD00144,1,55867.97,7497.03,55761.2
ITEM0010103,ORD005870,PROD00466,1,3341.15,218.85,2670.0
ITEM0010104,ORD005871,PROD00316,1,4295.69,261.31,2962.05
ITEM0010105,ORD005871,PROD00179,1,2894.87,186.13,2002.65
ITEM0010106,ORD005872,PROD00319,1,504.63,24.37,343.85
ITEM0010107,ORD005873,PROD00480,1,3998.93,267.07,3199.5
ITEM0010108,ORD005873,PROD00435,1,8455.38,414.62,6652.5
ITEM0010109,ORD005873,PROD00385,1,20442.75,961.25,16053.0
ITEM0010110,ORD005874,PROD00026,1,40951.48,2391.52,38141.84
ITEM0010111,ORD005875,PROD00091,1,26065.68,2415.32,25063.28
ITEM0010112,ORD005875,PROD00041,1,22803.38,94.62,20150.24
ITEM0010113,ORD005876,PROD00223,1,4592.52,367.48,3224.0
ITEM0010114,ORD005876,PROD00214,1,4467.99,207.01,3038.75
ITEM0010115,ORD005876,PROD00359,1,2982.53,147.47,2347.5
ITEM0010116,ORD005877,PROD00325,3,13930.62,79.38,9106.5
ITEM0010117,ORD005878,PROD00075,1,43734.97,264.03,38719.12
ITEM0010118,ORD005879,PROD00126,2,60328.68,4699.32,57224.64
ITEM0010119,ORD005879,PROD00255,1,1790.18,6.82,1168.05
ITEM0010120,ORD005879,PROD00193,1,2810.15,10.85,1833.65
ITEM0010121,ORD005880,PROD00154,3,95725.66,6178.34,89675.52
ITEM0010122,ORD005880,PROD00423,1,22973.83,640.17,17710.5
ITEM0010123,ORD005881,PROD00276,1,2996.84,151.16,2046.2
ITEM0010124,ORD005881,PROD00081,1,48528.36,5090.64,47184.72
ITEM0010125,ORD005882,PROD00155,1,48140.13,5836.87,47499.76
ITEM0010126,ORD005882,PROD00350,1,9737.53,141.47,7409.25
ITEM0010127,ORD005883,PROD00192,3,2408.88,138.12,1655.55
ITEM0010128,ORD005884,PROD00483,1,20331.11,1045.89,16032.75
ITEM0010129,ORD005885,PROD00146,1,10808.74,350.26,9819.92
ITEM0010130,ORD005885,PROD00250,1,4147.1,214.9,2835.3
ITEM0010131,ORD005885,PROD00058,1,70353.88,4283.12,65680.56
ITEM0010132,ORD005886,PROD00218,1,3198.0,195.0,2205.45
ITEM0010133,ORD005887,PROD00301,1,4594.69,75.31,3035.5
ITEM0010134,ORD005887,PROD00387,3,34569.64,2747.36,27987.75
ITEM0010135,ORD005888,PROD00444,1,10441.57,701.43,8357.25
ITEM0010136,ORD005889,PROD00053,1,70266.03,7360.97,68311.76
ITEM0010137,ORD005890,PROD00131,1,71593.07,3709.93,66266.64
ITEM0010138,ORD005890,PROD00418,1,9400.17,757.83,7618.5
ITEM0010139,ORD005890,PROD00044,2,114165.13,8558.87,107997.12
ITEM0010140,ORD005891,PROD00364,1,15195.5,1201.5,12297.75
ITEM0010141,ORD005892,PROD00008,2,117061.88,9636.12,111494.24
ITEM0010142,ORD005892,PROD00259,1,3803.08,53.92,2507.05
ITEM0010143,ORD005892,PROD00241,1,1320.56,8.44,863.85
ITEM0010144,ORD005893,PROD00092,1,21640.0,2163.0,20946.64
ITEM0010145,ORD005893,PROD00494,1,7998.68,49.32,6036.0
ITEM0010146,ORD005893,PROD00329,1,3236.74,135.26,2191.8
ITEM0010147,ORD005894,PROD00494,2,15477.18,618.82,12072.0
ITEM0010148,ORD005895,PROD00376,2,29622.3,1835.7,23593.5
ITEM0010149,ORD005896,PROD00407,1,3429.49,355.51,2838.75
ITEM0010150,ORD005896,PROD00093,1,12409.38,1956.62,12642.08
ITEM0010151,ORD005897,PROD00424,1,15580.53,1630.47,12908.25
ITEM0010152,ORD005898,PROD00277,1,2016.49,160.51,1415.05
ITEM0010153,ORD005899,PROD00377,1,1314.51,141.49,1092.0
ITEM0010154,ORD005900,PROD00159,1,65471.46,10105.54,66507.76
ITEM0010155,ORD005901,PROD00357,2,34964.37,57.63,26266.5
ITEM0010156,ORD005901,PROD00140,1,5678.02,809.98,5709.44
ITEM0010157,ORD005902,PROD00114,1,31817.01,197.99,28173.2
ITEM0010158,ORD005902,PROD00298,1,2146.52,61.48,1435.2
ITEM0010159,ORD005902,PROD00051,1,9687.14,1632.86,9961.6
ITEM0010160,ORD005903,PROD00075,2,77414.98,10583.02,77438.24
ITEM0010161,ORD005904,PROD00084,1,73264.52,6579.48,70262.72
ITEM0010162,ORD005904,PROD00457,1,5488.05,459.95,4461.0
ITEM0010163,ORD005905,PROD00028,1,52773.92,2232.08,48405.28
ITEM0010164,ORD005905,PROD00215,1,3722.97,61.03,2459.6
ITEM0010165,ORD005906,PROD00221,1,513.44,44.56,362.7
ITEM0010166,ORD005907,PROD00288,1,4806.42,172.58,3236.35
ITEM0010167,ORD005907,PROD00084,1,75451.1,4392.9,70262.72
ITEM0010168,ORD005907,PROD00093,1,13415.54,950.46,12642.08
ITEM0010169,ORD005908,PROD00189,1,1317.48,9.52,862.55
ITEM0010170,ORD005908,PROD00344,1,14152.3,767.7,11190.0
ITEM0010171,ORD005909,PROD00020,1,68028.9,10964.1,69513.84
ITEM0010172,ORD005910,PROD00058,2,143595.66,5678.34,131361.12
ITEM0010173,ORD005910,PROD00056,1,33715.74,1152.26,30683.84
ITEM0010174,ORD005911,PROD00295,1,1543.61,125.39,1084.85
ITEM0010175,ORD005911,PROD00340,1,9592.14,119.86,7284.0
ITEM0010176,ORD005912,PROD00101,1,73616.53,2220.47,66736.56
ITEM0010177,ORD005912,PROD00289,1,496.28,13.72,331.5
ITEM0010178,ORD005913,PROD00038,2,60776.87,8069.13,60584.48
ITEM0010179,ORD005914,PROD00003,1,46121.13,292.87,40844.32
ITEM0010180,ORD005915,PROD00058,1,64153.44,10483.56,65680.56
ITEM0010181,ORD005916,PROD00285,2,2926.8,111.2,1974.7
ITEM0010182,ORD005917,PROD00316,1,4301.57,255.43,2962.05
ITEM0010183,ORD005918,PROD00231,1,1109.45,94.55,782.6
ITEM0010184,ORD005918,PROD00342,1,1588.67,108.33,1272.75
ITEM0010185,ORD005918,PROD00238,2,6442.29,407.71,4452.5
ITEM0010186,ORD005919,PROD00195,1,964.48,34.52,649.35
ITEM0010187,ORD005920,PROD00148,1,40778.94,5590.06,40804.72
ITEM0010188,ORD005921,PROD00168,1,1381.75,113.25,971.75
ITEM0010189,ORD005922,PROD00354,2,19992.72,1999.28,16494.0
ITEM0010190,ORD005922,PROD00411,1,22121.67,254.33,16782.0
ITEM0010191,ORD005923,PROD00268,2,4820.62,355.38,3364.4
ITEM0010192,ORD005924,PROD00132,1,19363.65,588.35,17557.76
ITEM0010193,ORD005924,PROD00068,1,37953.49,4727.51,37559.28
ITEM0010194,ORD005925,PROD00090,3,33928.34,1258.66,30964.56
ITEM0010195,ORD005925,PROD00075,1,41766.3,2232.7,38719.12
ITEM0010196,ORD005926,PROD00079,1,25128.29,2244.71,24088.24
ITEM0010197,ORD005926,PROD00116,3,201684.36,8483.64,184947.84
ITEM0010198,ORD005926,PROD00413,1,15657.1,94.9,11814.0
ITEM0010199,ORD005926,PROD00076,1,63077.76,1929.24,57206.16
ITEM0010200,ORD005927,PROD00230,1,2356.64,160.36,1636.05
ITEM0010201,ORD005927,PROD00029,1,69607.53,477.47,61674.8
ITEM0010202,ORD005927,PROD00184,1,833.83,12.17,549.9
ITEM0010203,ORD005928,PROD00157,1,45672.61,363.39,40511.68
ITEM0010204,ORD005929,PROD00101,2,133628.01,18045.99,133473.12
ITEM0010205,ORD005930,PROD00086,1,63614.94,9529.06,64366.72
ITEM0010206,ORD005931,PROD00044,1,54805.3,6556.7,53998.56
ITEM0010207,ORD005932,PROD00328,1,3023.51,96.49,2028.0
ITEM0010208,ORD005932,PROD00147,1,53207.43,341.57,47123.12
ITEM0010209,ORD005933,PROD00115,1,53693.23,7071.77,53473.2
ITEM0010210,ORD005934,PROD00028,1,48415.32,6590.68,48405.28
ITEM0010211,ORD005935,PROD00435,2,16518.93,1221.07,13305.0
ITEM0010212,ORD005935,PROD00028,1,53654.85,1351.15,48405.28
ITEM0010213,ORD005936,PROD00453,1,19790.39,456.61,15185.25
ITEM0010214,ORD005936,PROD00189,1,1250.16,76.84,862.55
ITEM0010215,ORD005936,PROD00116,1,63309.75,6746.25,61649.28
ITEM0010216,ORD005937,PROD00366,1,22073.7,287.3,16770.75
ITEM0010217,ORD005937,PROD00275,3,12844.99,4.01,8351.85
ITEM0010218,ORD005937,PROD00174,1,4789.6,73.4,3160.95
ITEM0010219,ORD005938,PROD00296,1,4268.81,217.19,2915.9
ITEM0010220,ORD005938,PROD00289,1,492.12,17.88,331.5
ITEM0010221,ORD005939,PROD00394,1,17197.57,1658.43,14142.0
ITEM0010222,ORD005940,PROD00223,3,13746.97,1133.03,9672.0
ITEM0010223,ORD005941,PROD00054,1,42510.79,7090.21,43648.88
ITEM0010224,ORD005942,PROD00043,3,156091.25,6784.75,143330.88
ITEM0010225,ORD005942,PROD00100,1,72537.9,1775.1,65395.44
ITEM0010226,ORD005943,PROD00492,1,22638.7,890.3,17646.75
ITEM0010227,ORD005943,PROD00206,1,2146.62,37.38,1419.6
ITEM0010228,ORD005943,PROD00458,1,12768.08,1003.92,10329.0
ITEM0010229,ORD005944,PROD00139,1,43228.38,5884.62,43219.44
ITEM0010230,ORD005944,PROD00264,1,1819.13,130.87,1267.5
ITEM0010231,ORD005945,PROD00349,1,12282.73,1291.27,10180.5
ITEM0010232,ORD005946,PROD00322,3,13520.27,405.73,9051.9
ITEM0010233,ORD005946,PROD00204,1,4815.47,33.53,3151.85
ITEM0010234,ORD005947,PROD00165,1,21313.56,271.44,18994.8
ITEM0010235,ORD005947,PROD00289,1,484.98,25.02,331.5
ITEM0010236,ORD005948,PROD00048,2,16978.43,621.57,15488.0
ITEM0010237,ORD005948,PROD00009,2,84302.82,5841.18,79326.72
ITEM0010238,ORD005949,PROD00093,1,13384.42,981.58,12642.08
ITEM0010239,ORD005949,PROD00478,1,6123.47,524.53,4986.0
ITEM0010240,ORD005949,PROD00245,1,3440.09,277.91,2416.7
ITEM0010241,ORD005949,PROD00118,2,130089.86,17030.14,129465.6
ITEM0010242,ORD005950,PROD00370,1,24283.21,711.79,18746.25
ITEM0010243,ORD005950,PROD00098,1,21270.89,1772.11,20277.84
ITEM0010244,ORD005950,PROD00208,1,3628.91,164.09,2465.45
ITEM0010245,ORD005951,PROD00152,2,116704.45,4171.55,106370.88
ITEM0010246,ORD005952,PROD00129,1,44124.54,5664.46,43814.32
ITEM0010247,ORD005953,PROD00343,2,43579.94,480.06,33045.0
ITEM0010248,ORD005954,PROD00366,1,22108.77,252.23,16770.75
ITEM0010249,ORD005954,PROD00215,2,7423.78,144.22,4919.2
ITEM0010250,ORD005955,PROD00384,1,1354.9,53.1,1056.0
ITEM0010251,ORD005956,PROD00145,1,58678.77,7664.23,58381.84
ITEM0010252,ORD005957,PROD00187,1,3038.88,148.12,2071.55
ITEM0010253,ORD005958,PROD00465,1,13209.62,18.38,9921.0
ITEM0010254,ORD005959,PROD00324,1,2732.56,46.44,1806.35
ITEM0010255,ORD005959,PROD00477,1,7552.7,458.3,6008.25
ITEM0010256,ORD005959,PROD00149,1,22281.61,2091.39,21448.24
ITEM0010257,ORD005960,PROD00407,1,3669.61,115.39,2838.75
ITEM0010258,ORD005961,PROD00120,1,71301.93,2297.07,64767.12
ITEM0010259,ORD005962,PROD00211,1,1067.95,78.05,744.9
ITEM0010260,ORD005962,PROD00358,1,18056.74,71.26,13596.0
ITEM0010261,ORD005963,PROD00293,1,561.37,5.63,368.55
ITEM0010262,ORD005964,PROD00424,1,15947.26,1263.74,12908.25
ITEM0010263,ORD005965,PROD00335,1,14603.14,1262.86,11899.5
ITEM0010264,ORD005966,PROD00360,2,33291.93,1950.07,26431.5
ITEM0010265,ORD005967,PROD00475,3,64215.93,2255.07,49853.25
ITEM0010266,ORD005967,PROD00446,1,21162.77,621.23,16338.0
ITEM0010267,ORD005968,PROD00185,1,936.51,46.49,638.95
ITEM0010268,ORD005969,PROD00144,1,58821.55,4543.45,55761.2
ITEM0010269,ORD005969,PROD00163,1,43450.9,3284.1,41126.8
ITEM0010270,ORD005969,PROD00126,1,30470.61,2043.39,28612.32
ITEM0010271,ORD005969,PROD00064,1,74057.94,1760.06,66719.84
ITEM0010272,ORD005970,PROD00492,1,22875.29,653.71,17646.75
ITEM0010273,ORD005971,PROD00079,1,24161.09,3211.91,24088.24
ITEM0010274,ORD005972,PROD00216,1,2503.84,5.16,1630.85
ITEM0010275,ORD005973,PROD00480,1,3840.23,425.77,3199.5
ITEM0010276,ORD005974,PROD00428,2,18741.09,1090.91,14874.0
ITEM0010277,ORD005975,PROD00352,1,2088.27,61.73,1612.5
ITEM0010278,ORD005975,PROD00058,1,66542.37,8094.63,65680.56
ITEM0010279,ORD005976,PROD00162,1,5897.95,660.05,5771.04
ITEM0010280,ORD005977,PROD00486,1,7272.72,32.28,5478.75
ITEM0010281,ORD005977,PROD00068,1,39910.44,2770.56,37559.28
ITEM0010282,ORD005978,PROD00035,1,49583.44,7515.56,50247.12
ITEM0010283,ORD005979,PROD00175,2,2842.02,215.98,1987.7
ITEM0010284,ORD005980,PROD00246,1,822.24,25.76,551.2
ITEM0010285,ORD005980,PROD00022,1,47072.44,4620.56,45489.84
ITEM0010286,ORD005981,PROD00127,1,72543.36,1683.64,65319.76
ITEM0010287,ORD005982,PROD00171,1,1065.96,87.04,749.45
ITEM0010288,ORD005982,PROD00124,2,61416.74,5635.26,59005.76
ITEM0010289,ORD005983,PROD00210,1,4008.5,94.5,2666.95
ITEM0010290,ORD005984,PROD00414,1,14894.42,1238.58,12099.75
ITEM0010291,ORD005985,PROD00341,2,14654.29,225.71,11160.0
ITEM0010292,ORD005986,PROD00327,1,2625.25,82.75,1760.2
ITEM0010293,ORD005987,PROD00095,3,181993.43,14968.57,173326.56
ITEM0010294,ORD005987,PROD00110,1,35607.5,3823.5,34699.28
ITEM0010295,ORD005988,PROD00495,1,2519.75,126.25,1984.5
ITEM0010296,ORD005988,PROD00144,3,167601.89,22493.11,167283.6
ITEM0010297,ORD005989,PROD00381,2,44611.5,4406.5,36763.5
ITEM0010298,ORD005990,PROD00388,1,6794.99,529.01,5493.0
ITEM0010299,ORD005990,PROD00493,1,12714.63,785.37,10125.0
ITEM0010300,ORD005991,PROD00360,2,32616.22,2625.78,26431.5
ITEM0010301,ORD005992,PROD00286,1,789.9,16.1,523.9
ITEM0010302,ORD005992,PROD00016,1,64228.94,7861.06,63439.2
ITEM0010303,ORD005993,PROD00216,1,2427.78,81.22,1630.85
ITEM0010304,ORD005994,PROD00028,2,98281.21,11730.79,96810.56
ITEM0010305,ORD005994,PROD00295,2,3124.46,213.54,2169.7
ITEM0010306,ORD005995,PROD00323,1,4829.82,65.18,3181.75
ITEM0010307,ORD005996,PROD00024,1,66776.0,924.0,59576.0
ITEM0010308,ORD005996,PROD00083,1,46061.99,2007.01,42300.72
ITEM0010309,ORD005996,PROD00026,1,37988.13,5354.87,38141.84
ITEM0010310,ORD005997,PROD00001,3,185218.33,748.67,163650.96
ITEM0010311,ORD005998,PROD00235,1,2300.81,160.19,1599.65
ITEM0010312,ORD005998,PROD00083,1,45530.24,2538.76,42300.72
ITEM0010313,ORD005999,PROD00164,1,30295.55,283.45,26909.52
ITEM0010314,ORD006000,PROD00239,1,3293.85,46.15,2171.0
ITEM0010315,ORD006001,PROD00476,1,22184.52,882.48,17300.25
ITEM0010316,ORD006002,PROD00273,1,731.05,54.95,510.9
ITEM0010317,ORD006003,PROD00494,1,7973.91,74.09,6036.0
ITEM0010318,ORD006003,PROD00060,1,45853.37,3760.63,43660.32
ITEM0010319,ORD006003,PROD00422,2,43957.55,4394.45,36264.0
ITEM0010320,ORD006004,PROD00393,1,6851.81,252.19,5328.0
ITEM0010321,ORD006005,PROD00260,2,1032.39,43.61,699.4
ITEM0010322,ORD006005,PROD00067,2,85263.68,890.32,75815.52
ITEM0010323,ORD006006,PROD00336,3,16079.33,267.67,12260.25
ITEM0010324,ORD006006,PROD00096,2,139743.46,11502.54,133096.48
ITEM0010325,ORD006007,PROD00290,1,1509.32,98.68,1045.2
ITEM0010326,ORD006008,PROD00118,1,69930.91,3629.09,64732.8
ITEM0010327,ORD006008,PROD00089,1,18203.76,1366.24,17221.6
ITEM0010328,ORD006008,PROD00276,1,3016.95,131.05,2046.2
ITEM0010329,ORD006009,PROD00089,1,19017.58,552.42,17221.6
ITEM0010330,ORD006010,PROD00229,1,3926.88,262.12,2722.85
ITEM0010331,ORD006011,PROD00013,1,44385.62,3531.38,42166.96
ITEM0010332,ORD006011,PROD00255,2,3495.37,98.63,2336.1
ITEM0010333,ORD006011,PROD00327,2,5158.83,257.17,3520.4
ITEM0010334,ORD006012,PROD00198,1,2127.05,110.95,1454.7
ITEM0010335,ORD006013,PROD00288,1,4929.57,49.43,3236.35
ITEM0010336,ORD006013,PROD00129,1,45066.24,4722.76,43814.32
ITEM0010337,ORD006013,PROD00408,1,19519.53,1508.47,15771.0
ITEM0010338,ORD006014,PROD00415,2,10771.7,6.3,8083.5
ITEM0010339,ORD006015,PROD00166,1,3647.2,84.8,2425.8
ITEM0010340,ORD006016,PROD00065,1,49944.74,8741.26,51643.68
