customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,RFM_total,segment,city,state,acquisition_channel
CUST03710,191,1,167416.03,2,2,5,225,9,Need Attention,Kanpur,Uttar Pradesh,Direct
CUST03711,135,1,62957.2,2,2,3,223,7,Need Attention,Kanpur,Uttar Pradesh,Organic
CUST03713,125,1,9180.35,2,2,1,221,5,Need Attention,Hubli,Karnataka,Email
CUST03718,260,1,26405.96,1,2,2,122,5,Hibernating,Jaipur,Rajasthan,Social Media
CUST03720,229,1,41303.46,2,2,2,222,6,Need Attention,Coimbatore,Tamil Nadu,Referral
CUST03722,262,1,188536.59999999998,1,2,5,125,8,Cannot Lose,Vadodara,Gujarat,Referral
CUST03723,119,1,66805.62,3,2,3,323,8,Promising,Bangalore,Karnataka,Direct
CUST03724,11,1,4411.03,5,2,1,521,8,Potential Loyalist,Siliguri,West Bengal,Organic
CUST03725,304,2,6719.86,1,4,1,141,6,Loyal,New Delhi,Delhi,Organic
CUST03726,0,2,159990.99,5,4,5,545,14,Champions,Mumbai,Maharashtra,Social Media
CUST03728,181,1,15499.68,2,2,1,221,5,Need Attention,Delhi,Delhi,Social Media
CUST03730,99,1,160807.47,3,2,5,325,10,Promising,Delhi,Delhi,Referral
CUST03732,566,1,67280.79,1,2,3,123,6,Hibernating,Lucknow,Uttar Pradesh,Organic
CUST03735,290,2,51918.88,1,4,3,143,8,Loyal,Lucknow,Uttar Pradesh,Referral
CUST03736,191,2,5968.120000000001,2,4,1,241,7,Loyal,Delhi,Delhi,Referral
CUST03738,3,1,1518.42,5,2,1,521,8,Potential Loyalist,Kolkata,West Bengal,Social Media
CUST03741,44,1,27236.54,4,2,2,422,8,Potential Loyalist,Bangalore,Karnataka,Organic
CUST03744,253,1,15658.52,1,2,1,121,4,Hibernating,Siliguri,West Bengal,Organic
CUST03745,315,1,54751.18000000001,1,2,3,123,6,Hibernating,Agra,Uttar Pradesh,Paid Search
CUST03746,105,5,240105.55000000002,3,5,5,355,13,Loyal,Pune,Maharashtra,Paid Search
CUST03748,177,2,16967.86,2,4,2,242,8,Loyal,Kolkata,West Bengal,Referral
CUST03751,106,2,7224.99,3,4,1,341,8,Loyal,Mumbai,Maharashtra,Social Media
CUST03752,140,2,75326.32,2,4,3,243,9,Loyal,Jodhpur,Rajasthan,Paid Search
CUST03754,270,1,6551.62,1,2,1,121,4,Hibernating,Madurai,Tamil Nadu,Paid Search
CUST03756,375,1,63624.43,1,2,3,123,6,Hibernating,Surat,Gujarat,Organic
CUST03757,57,4,92023.76,4,5,4,454,13,Champions,Chennai,Tamil Nadu,Paid Search
CUST03758,626,1,22118.63,1,2,2,122,5,Hibernating,Agra,Uttar Pradesh,Referral
CUST03759,27,1,79845.29000000001,4,2,4,424,10,Potential Loyalist,Coimbatore,Tamil Nadu,Direct
CUST03762,69,4,188041.24,3,5,5,355,13,Loyal,Mysore,Karnataka,Referral
CUST03765,149,3,56916.25,2,5,3,253,10,Loyal,Kanpur,Uttar Pradesh,Social Media
CUST03767,50,2,86052.15000000001,4,4,4,444,12,Champions,Kolkata,West Bengal,Referral
CUST03768,28,5,196157.64,4,5,5,455,14,Champions,Agra,Uttar Pradesh,Email
CUST03771,94,4,134559.43,3,5,4,354,12,Loyal,Bangalore,Karnataka,Referral
CUST03772,200,2,26375.11,2,4,2,242,8,Loyal,Ahmedabad,Gujarat,Email
CUST03779,29,1,10277.25,4,2,1,421,7,Potential Loyalist,Chennai,Tamil Nadu,Social Media
CUST03780,185,2,6797.51,2,4,1,241,7,Loyal,Jodhpur,Rajasthan,Organic
CUST03781,176,2,71600.47,2,4,3,243,9,Loyal,Udaipur,Rajasthan,Organic
CUST03785,183,1,21999.36,2,2,2,222,6,Need Attention,Delhi,Delhi,Paid Search
CUST03788,159,3,135955.14,2,5,4,254,11,Loyal,Kolkata,West Bengal,Paid Search
CUST03792,123,2,149179.81,2,4,5,245,11,Loyal,Mumbai,Maharashtra,Referral
CUST03794,161,1,9445.59,2,2,1,221,5,Need Attention,Surat,Gujarat,Direct
CUST03796,244,1,6672.95,1,2,1,121,4,Hibernating,Hubli,Karnataka,Paid Search
CUST03797,324,1,17372.49,1,2,2,122,5,Hibernating,Ahmedabad,Gujarat,Email
CUST03799,214,1,39503.48,2,2,2,222,6,Need Attention,Lucknow,Uttar Pradesh,Organic
CUST03800,53,3,98535.25,4,5,4,454,13,Champions,Delhi,Delhi,Referral
CUST03803,10,2,7477.48,5,4,1,541,10,Loyal,Kolkata,West Bengal,Organic
CUST03805,259,2,74917.39,1,4,3,143,8,Loyal,Mysore,Karnataka,Organic
CUST03806,92,2,64002.02999999999,3,4,3,343,10,Loyal,Surat,Gujarat,Organic
CUST03807,210,1,12400.51,2,2,1,221,5,Need Attention,Madurai,Tamil Nadu,Organic
CUST03808,23,3,135917.21,4,5,4,454,13,Champions,Kanpur,Uttar Pradesh,Email
CUST03810,235,1,3162.47,1,2,1,121,4,Hibernating,Kolkata,West Bengal,Social Media
CUST03811,10,2,34094.35,5,4,2,542,11,Loyal,Surat,Gujarat,Direct
CUST03813,335,1,1511.21,1,2,1,121,4,Hibernating,Jaipur,Rajasthan,Referral
CUST03816,121,5,166326.27000000002,2,5,5,255,12,Loyal,Hubli,Karnataka,Organic
CUST03818,644,1,43604.28,1,2,3,123,6,Hibernating,Coimbatore,Tamil Nadu,Organic
CUST03819,61,2,68897.45000000001,3,4,3,343,10,Loyal,Agra,Uttar Pradesh,Direct
CUST03820,93,3,99991.51,3,5,4,354,12,Loyal,Chennai,Tamil Nadu,Referral
CUST03822,331,2,4661.96,1,4,1,141,6,Loyal,Delhi,Delhi,Email
CUST03823,255,2,121668.97,1,4,4,144,9,Loyal,Kanpur,Uttar Pradesh,Paid Search
CUST03826,139,4,60649.18,2,5,3,253,10,Loyal,Agra,Uttar Pradesh,Paid Search
CUST03827,36,2,27493.55,4,4,2,442,10,Loyal,Hubli,Karnataka,Paid Search
CUST03829,339,1,15382.29,1,2,1,121,4,Hibernating,Hubli,Karnataka,Referral
CUST03832,2,4,216893.41000000003,5,5,5,555,15,Champions,Kolkata,West Bengal,Social Media
CUST03835,107,1,1548.02,3,2,1,321,6,Need Attention,Kanpur,Uttar Pradesh,Direct
CUST03836,23,2,65854.91,4,4,3,443,11,Loyal,New Delhi,Delhi,Referral
CUST03837,25,5,324772.38,4,5,5,455,14,Champions,Coimbatore,Tamil Nadu,Referral
CUST03840,92,1,44038.619999999995,3,2,3,323,8,Promising,Lucknow,Uttar Pradesh,Referral
CUST03841,71,3,149470.72,3,5,5,355,13,Loyal,Delhi,Delhi,Social Media
CUST03845,231,1,9025.99,2,2,1,221,5,Need Attention,Siliguri,West Bengal,Paid Search
CUST03846,6,1,54778.67,5,2,3,523,10,Potential Loyalist,Jaipur,Rajasthan,Organic
CUST03848,204,1,11269.65,2,2,1,221,5,Need Attention,New Delhi,Delhi,Social Media
CUST03855,19,7,237524.0,5,5,5,555,15,Champions,Hubli,Karnataka,Social Media
CUST03856,78,2,57040.95,3,4,3,343,10,Loyal,Agra,Uttar Pradesh,Social Media
CUST03857,120,3,287710.53,3,5,5,355,13,Loyal,Siliguri,West Bengal,Organic
CUST03858,222,2,112473.94,2,4,4,244,10,Loyal,Chennai,Tamil Nadu,Social Media
CUST03861,196,2,4975.2699999999995,2,4,1,241,7,Loyal,Bangalore,Karnataka,Email
CUST03863,88,2,56426.79,3,4,3,343,10,Loyal,Bangalore,Karnataka,Direct
CUST03866,69,2,27228.78,3,4,2,342,9,Loyal,Kolkata,West Bengal,Social Media
CUST03868,250,1,2502.43,1,2,1,121,4,Hibernating,Bangalore,Karnataka,Social Media
CUST03874,7,2,27157.62,5,4,2,542,11,Loyal,New Delhi,Delhi,Direct
CUST03877,1,4,267256.13,5,5,5,555,15,Champions,New Delhi,Delhi,Paid Search
CUST03880,42,2,11447.82,4,4,1,441,9,Loyal,Coimbatore,Tamil Nadu,Direct
CUST03883,105,1,7012.02,3,2,1,321,6,Need Attention,Nagpur,Maharashtra,Paid Search
CUST03884,101,2,48206.219999999994,3,4,3,343,10,Loyal,Bangalore,Karnataka,Paid Search
CUST03886,124,2,105046.37,2,4,4,244,10,Loyal,Delhi,Delhi,Direct
CUST03890,146,2,42692.84,2,4,2,242,8,Loyal,Madurai,Tamil Nadu,Organic
CUST03891,33,2,110010.62,4,4,4,444,12,Champions,Kanpur,Uttar Pradesh,Email
CUST03896,68,1,93010.85,3,2,4,324,9,Promising,Bangalore,Karnataka,Email
CUST03897,214,3,83805.06999999999,2,5,4,254,11,Loyal,Vadodara,Gujarat,Email
CUST03898,140,2,24055.36,2,4,2,242,8,Loyal,Kanpur,Uttar Pradesh,Email
CUST03899,8,2,19854.489999999998,5,4,2,542,11,Loyal,Pune,Maharashtra,Referral
CUST03900,20,2,6407.91,5,4,1,541,10,Loyal,Madurai,Tamil Nadu,Direct
CUST03901,111,3,128660.15999999999,3,5,4,354,12,Loyal,Delhi,Delhi,Organic
CUST03902,7,3,117539.4,5,5,4,554,14,Champions,Hubli,Karnataka,Social Media
CUST03906,146,2,126710.05,2,4,4,244,10,Loyal,Bangalore,Karnataka,Direct
CUST03907,30,3,383553.78,4,5,5,455,14,Champions,Mysore,Karnataka,Email
CUST03910,190,3,114064.19,2,5,4,254,11,Loyal,Hubli,Karnataka,Direct
CUST03911,1,9,414951.23000000004,5,5,5,555,15,Champions,Lucknow,Uttar Pradesh,Organic
CUST03912,48,1,80149.62000000001,4,2,4,424,10,Potential Loyalist,Jodhpur,Rajasthan,Referral
CUST03914,117,2,239296.45,3,4,5,345,12,Loyal,Pune,Maharashtra,Referral
CUST03916,196,3,64208.240000000005,2,5,3,253,10,Loyal,Mumbai,Maharashtra,Direct
CUST03917,209,3,65696.09,2,5,3,253,10,Loyal,Siliguri,West Bengal,Direct
CUST03918,47,2,185030.12,4,4,5,445,13,Champions,Vadodara,Gujarat,Email
CUST03920,197,4,33797.479999999996,2,5,2,252,9,Loyal,Coimbatore,Tamil Nadu,Paid Search
CUST03921,20,1,2302.93,5,2,1,521,8,Potential Loyalist,Coimbatore,Tamil Nadu,Social Media
CUST03923,11,5,206141.09999999998,5,5,5,555,15,Champions,Nagpur,Maharashtra,Direct
CUST03931,44,3,57776.74,4,5,3,453,12,Loyal,Coimbatore,Tamil Nadu,Direct
CUST03934,27,1,71465.23999999999,4,2,3,423,9,Potential Loyalist,Agra,Uttar Pradesh,Paid Search
CUST03935,177,2,93853.31,2,4,4,244,10,Loyal,Kanpur,Uttar Pradesh,Social Media
CUST03937,103,1,54026.04,3,2,3,323,8,Promising,Kolkata,West Bengal,Organic
CUST03939,31,1,2430.15,4,2,1,421,7,Potential Loyalist,Kolkata,West Bengal,Social Media
CUST03940,107,3,100864.47,3,5,4,354,12,Loyal,Mumbai,Maharashtra,Referral
CUST03941,49,2,42200.8,4,4,2,442,10,Loyal,Surat,Gujarat,Email
CUST03942,82,3,109347.31999999999,3,5,4,354,12,Loyal,Lucknow,Uttar Pradesh,Direct
CUST03943,166,1,16867.38,2,2,2,222,6,Need Attention,Mysore,Karnataka,Referral
CUST03949,96,1,51274.619999999995,3,2,3,323,8,Promising,Ahmedabad,Gujarat,Social Media
CUST03950,44,2,164399.72,4,4,5,445,13,Champions,Pune,Maharashtra,Paid Search
CUST03956,229,4,73941.26,2,5,3,253,10,Loyal,Hubli,Karnataka,Direct
CUST03959,5,1,27676.02,5,2,2,522,9,Potential Loyalist,Bangalore,Karnataka,Email
CUST03961,149,1,33723.520000000004,2,2,2,222,6,Need Attention,Kolkata,West Bengal,Organic
CUST03962,58,3,110065.66,4,5,4,454,13,Champions,Mumbai,Maharashtra,Email
CUST03967,111,1,62311.899999999994,3,2,3,323,8,Promising,Nagpur,Maharashtra,Direct
CUST03969,307,1,43436.91,1,2,3,123,6,Hibernating,Mysore,Karnataka,Email
CUST03975,22,1,131194.97999999998,4,2,4,424,10,Potential Loyalist,Surat,Gujarat,Referral
CUST03977,7,2,148094.11,5,4,5,545,14,Champions,Lucknow,Uttar Pradesh,Email
CUST03980,223,5,81532.85,2,5,4,254,11,Loyal,Nagpur,Maharashtra,Direct
CUST03981,323,2,105382.86,1,4,4,144,9,Loyal,Delhi,Delhi,Organic
CUST03983,46,1,12671.54,4,2,1,421,7,Potential Loyalist,Kolkata,West Bengal,Organic
CUST03986,34,4,367851.17,4,5,5,455,14,Champions,Ahmedabad,Gujarat,Referral
CUST03987,61,1,15160.74,3,2,1,321,6,Need Attention,Delhi,Delhi,Email
CUST03989,422,1,38670.67,1,2,2,122,5,Hibernating,Madurai,Tamil Nadu,Social Media
CUST03990,38,5,170782.42,4,5,5,455,14,Champions,Mumbai,Maharashtra,Paid Search
CUST03991,45,3,176296.66999999998,4,5,5,455,14,Champions,Nagpur,Maharashtra,Referral
CUST03993,60,1,111768.77,3,2,4,324,9,Promising,Delhi,Delhi,Organic
CUST03994,48,2,207382.01,4,4,5,445,13,Champions,Vadodara,Gujarat,Direct
CUST03996,85,2,138758.63,3,4,4,344,11,Loyal,Nagpur,Maharashtra,Organic
CUST03997,16,5,178657.2,5,5,5,555,15,Champions,Mysore,Karnataka,Social Media
CUST03999,134,1,63916.6,2,2,3,223,7,Need Attention,Delhi,Delhi,Email
CUST04000,90,3,97537.94,3,5,4,354,12,Loyal,Siliguri,West Bengal,Direct
CUST04001,5,6,119240.03,5,5,4,554,14,Champions,Jaipur,Rajasthan,Email
CUST04003,19,6,259547.7,5,5,5,555,15,Champions,Chennai,Tamil Nadu,Social Media
CUST04004,154,1,22020.690000000002,2,2,2,222,6,Need Attention,Lucknow,Uttar Pradesh,Email
CUST04008,205,2,83190.75,2,4,4,244,10,Loyal,Jaipur,Rajasthan,Referral
CUST04010,67,8,293711.47000000003,3,5,5,355,13,Loyal,New Delhi,Delhi,Social Media
CUST04011,162,1,21022.55,2,2,2,222,6,Need Attention,Madurai,Tamil Nadu,Email
CUST04013,81,1,94442.51000000001,3,2,4,324,9,Promising,Pune,Maharashtra,Organic
CUST04014,20,2,49613.700000000004,5,4,3,543,12,Loyal,Bangalore,Karnataka,Direct
CUST04016,1,4,120400.14,5,5,4,554,14,Champions,Siliguri,West Bengal,Email
CUST04017,53,2,103682.78000000001,4,4,4,444,12,Champions,Siliguri,West Bengal,Organic
CUST04018,316,1,17084.95,1,2,2,122,5,Hibernating,Siliguri,West Bengal,Referral
CUST04019,38,1,17066.37,4,2,2,422,8,Potential Loyalist,Chennai,Tamil Nadu,Email
CUST04020,14,1,62936.2,5,2,3,523,10,Potential Loyalist,Hubli,Karnataka,Direct
CUST04024,91,2,85554.87,3,4,4,344,11,Loyal,Mumbai,Maharashtra,Paid Search
CUST04027,501,1,26321.379999999997,1,2,2,122,5,Hibernating,Kolkata,West Bengal,Organic
CUST04028,276,1,112161.13,1,2,4,124,7,Cannot Lose,Madurai,Tamil Nadu,Social Media
CUST04029,20,2,24354.09,5,4,2,542,11,Loyal,Mysore,Karnataka,Email
CUST04034,96,1,64652.61,3,2,3,323,8,Promising,Nagpur,Maharashtra,Social Media
CUST04035,1,3,162727.00999999998,5,5,5,555,15,Champions,Kanpur,Uttar Pradesh,Organic
CUST04039,334,1,16871.33,1,2,2,122,5,Hibernating,Delhi,Delhi,Organic
CUST04040,7,8,232416.53999999998,5,5,5,555,15,Champions,Udaipur,Rajasthan,Direct
CUST04042,312,1,20300.32,1,2,2,122,5,Hibernating,Mysore,Karnataka,Organic
CUST04049,50,1,7707.79,4,2,1,421,7,Potential Loyalist,Kolkata,West Bengal,Paid Search
CUST04053,143,2,80714.51,2,4,4,244,10,Loyal,Kanpur,Uttar Pradesh,Email
CUST04056,468,2,140741.16999999998,1,4,4,144,9,Loyal,Kanpur,Uttar Pradesh,Organic
CUST04057,58,1,4096.59,4,2,1,421,7,Potential Loyalist,Madurai,Tamil Nadu,Social Media
CUST04058,204,1,9229.25,2,2,1,221,5,Need Attention,Udaipur,Rajasthan,Organic
CUST04061,196,1,38500.95,2,2,2,222,6,Need Attention,Udaipur,Rajasthan,Email
CUST04073,278,3,140724.38,1,5,4,154,10,Loyal,Surat,Gujarat,Direct
CUST04074,240,1,50049.33,1,2,3,123,6,Hibernating,Siliguri,West Bengal,Organic
CUST04079,207,3,31937.64,2,5,2,252,9,Loyal,Lucknow,Uttar Pradesh,Referral
CUST04082,509,2,12906.52,1,4,1,141,6,Loyal,Madurai,Tamil Nadu,Email
CUST04083,168,3,141003.16999999998,2,5,4,254,11,Loyal,Agra,Uttar Pradesh,Social Media
CUST04085,2,3,171050.59,5,5,5,555,15,Champions,Hubli,Karnataka,Organic
CUST04088,97,4,82461.94,3,5,4,354,12,Loyal,Ahmedabad,Gujarat,Paid Search
CUST04091,37,1,140099.32,4,2,4,424,10,Potential Loyalist,Kolkata,West Bengal,Email
CUST04093,380,1,19907.05,1,2,2,122,5,Hibernating,Kolkata,West Bengal,Email
CUST04095,4,2,89105.75,5,4,4,544,13,Champions,Coimbatore,Tamil Nadu,Direct
CUST04101,432,1,88501.31,1,2,4,124,7,Cannot Lose,Agra,Uttar Pradesh,Paid Search
CUST04104,37,6,90629.51999999999,4,5,4,454,13,Champions,Delhi,Delhi,Email
CUST04105,138,2,15256.849999999999,2,4,1,241,7,Loyal,Madurai,Tamil Nadu,Paid Search
CUST04106,501,3,83480.26999999999,1,5,4,154,10,Loyal,Kanpur,Uttar Pradesh,Paid Search
CUST04107,8,2,33312.72,5,4,2,542,11,Loyal,Mysore,Karnataka,Referral
CUST04109,224,1,91930.48000000001,2,2,4,224,8,Need Attention,Vadodara,Gujarat,Referral
CUST04111,4,2,129198.53,5,4,4,544,13,Champions,Madurai,Tamil Nadu,Paid Search
CUST04112,246,1,91693.15999999999,1,2,4,124,7,Cannot Lose,Ahmedabad,Gujarat,Paid Search
CUST04117,1,1,138205.97999999998,5,2,4,524,11,Potential Loyalist,Agra,Uttar Pradesh,Email
CUST04119,7,4,208899.43000000002,5,5,5,555,15,Champions,New Delhi,Delhi,Paid Search
CUST04121,15,2,92002.01000000001,5,4,4,544,13,Champions,Mysore,Karnataka,Paid Search
CUST04122,122,2,51714.65,2,4,3,243,9,Loyal,Mysore,Karnataka,Social Media
CUST04123,22,4,47770.350000000006,4,5,3,453,12,Loyal,Surat,Gujarat,Paid Search
CUST04126,63,7,232711.1,3,5,5,355,13,Loyal,Siliguri,West Bengal,Social Media
CUST04127,1,2,10258.57,5,4,1,541,10,Loyal,Lucknow,Uttar Pradesh,Direct
CUST04131,37,1,26644.190000000002,4,2,2,422,8,Potential Loyalist,Delhi,Delhi,Organic
CUST04136,399,1,5385.43,1,2,1,121,4,Hibernating,Lucknow,Uttar Pradesh,Paid Search
CUST04138,186,2,78695.33,2,4,4,244,10,Loyal,Agra,Uttar Pradesh,Direct
CUST04143,121,1,9479.78,2,2,1,221,5,Need Attention,Delhi,Delhi,Social Media
CUST04145,246,2,27301.010000000002,1,4,2,142,7,Loyal,Mysore,Karnataka,Social Media
CUST04147,57,2,30511.69,4,4,2,442,10,Loyal,Madurai,Tamil Nadu,Direct
CUST04151,188,2,192201.76,2,4,5,245,11,Loyal,Siliguri,West Bengal,Direct
CUST04152,146,2,11535.64,2,4,1,241,7,Loyal,Agra,Uttar Pradesh,Referral
CUST04153,210,1,30652.93,2,2,2,222,6,Need Attention,Mumbai,Maharashtra,Social Media
CUST04155,303,3,143811.54,1,5,5,155,11,Loyal,Chennai,Tamil Nadu,Direct
CUST04156,31,1,54048.3,4,2,3,423,9,Potential Loyalist,New Delhi,Delhi,Organic
CUST04157,211,1,6731.04,2,2,1,221,5,Need Attention,New Delhi,Delhi,Direct
CUST04159,21,3,195072.52000000002,5,5,5,555,15,Champions,Hubli,Karnataka,Paid Search
CUST04160,267,1,22178.329999999998,1,2,2,122,5,Hibernating,Jaipur,Rajasthan,Paid Search
CUST04162,543,1,167550.95,1,2,5,125,8,Cannot Lose,Jodhpur,Rajasthan,Email
CUST04163,41,4,172500.83,4,5,5,455,14,Champions,Jaipur,Rajasthan,Paid Search
CUST04166,105,2,12831.5,3,4,1,341,8,Loyal,Pune,Maharashtra,Paid Search
CUST04167,73,5,241521.22,3,5,5,355,13,Loyal,Jodhpur,Rajasthan,Direct
CUST04169,161,2,109865.56,2,4,4,244,10,Loyal,Jaipur,Rajasthan,Direct
CUST04170,3,1,2917.58,5,2,1,521,8,Potential Loyalist,Mysore,Karnataka,Direct
CUST04171,368,1,3746.09,1,2,1,121,4,Hibernating,Udaipur,Rajasthan,Direct
CUST04173,1,7,295656.69,5,5,5,555,15,Champions,New Delhi,Delhi,Direct
CUST04174,53,1,143157.59,4,2,5,425,11,Potential Loyalist,Hubli,Karnataka,Referral
CUST04175,51,6,179016.25999999998,4,5,5,455,14,Champions,Hubli,Karnataka,Social Media
CUST04176,554,1,22643.29,1,2,2,122,5,Hibernating,New Delhi,Delhi,Paid Search
CUST04178,165,1,56496.41,2,2,3,223,7,Need Attention,Coimbatore,Tamil Nadu,Email
CUST04183,33,5,548857.62,4,5,5,455,14,Champions,Bangalore,Karnataka,Referral
CUST04184,3,1,3312.0,5,2,1,521,8,Potential Loyalist,Jaipur,Rajasthan,Paid Search
CUST04187,22,2,245322.40999999997,4,4,5,445,13,Champions,Udaipur,Rajasthan,Organic
CUST04188,170,3,46127.39000000001,2,5,3,253,10,Loyal,Ahmedabad,Gujarat,Email
CUST04191,41,2,294391.82999999996,4,4,5,445,13,Champions,Nagpur,Maharashtra,Paid Search
CUST04193,225,1,8112.33,2,2,1,221,5,Need Attention,Udaipur,Rajasthan,Email
CUST04194,75,3,21219.32,3,5,2,352,10,Loyal,Jodhpur,Rajasthan,Direct
CUST04196,39,3,32773.22,4,5,2,452,11,Loyal,Madurai,Tamil Nadu,Email
CUST04197,32,4,254521.53999999998,4,5,5,455,14,Champions,Mumbai,Maharashtra,Organic
CUST04198,538,1,9305.29,1,2,1,121,4,Hibernating,Coimbatore,Tamil Nadu,Direct
CUST04200,35,3,59640.73,4,5,3,453,12,Loyal,New Delhi,Delhi,Direct
CUST04201,167,1,8465.33,2,2,1,221,5,Need Attention,Mumbai,Maharashtra,Direct
CUST04202,194,1,646.85,2,2,1,221,5,Need Attention,Vadodara,Gujarat,Organic
CUST04206,324,2,73234.86,1,4,3,143,8,Loyal,Jaipur,Rajasthan,Email
CUST04207,270,1,152172.85,1,2,5,125,8,Cannot Lose,Kolkata,West Bengal,Direct
CUST04213,31,4,149177.04,4,5,5,455,14,Champions,Pune,Maharashtra,Paid Search
CUST04214,129,3,20872.16,2,5,2,252,9,Loyal,Jaipur,Rajasthan,Paid Search
CUST04215,120,2,29228.33,3,4,2,342,9,Loyal,Chennai,Tamil Nadu,Social Media
CUST04217,27,4,309998.52999999997,4,5,5,455,14,Champions,Nagpur,Maharashtra,Paid Search
CUST04218,252,1,54881.979999999996,1,2,3,123,6,Hibernating,Agra,Uttar Pradesh,Organic
CUST04221,321,1,50367.15,1,2,3,123,6,Hibernating,Ahmedabad,Gujarat,Paid Search
CUST04223,156,2,74995.17000000001,2,4,3,243,9,Loyal,Surat,Gujarat,Direct
CUST04224,162,1,45047.509999999995,2,2,3,223,7,Need Attention,Mumbai,Maharashtra,Direct
CUST04225,329,1,22878.96,1,2,2,122,5,Hibernating,Ahmedabad,Gujarat,Direct
CUST04227,33,4,187557.24,4,5,5,455,14,Champions,Delhi,Delhi,Paid Search
CUST04230,5,4,126828.84999999999,5,5,4,554,14,Champions,New Delhi,Delhi,Paid Search
CUST04232,48,1,71944.1,4,2,3,423,9,Potential Loyalist,Jaipur,Rajasthan,Email
CUST04233,4,1,49899.06,5,2,3,523,10,Potential Loyalist,Mumbai,Maharashtra,Email
CUST04237,32,5,180873.96,4,5,5,455,14,Champions,Surat,Gujarat,Social Media
CUST04238,24,3,36067.38,4,5,2,452,11,Loyal,Mumbai,Maharashtra,Direct
CUST04239,0,3,49742.229999999996,5,5,3,553,13,Loyal,Mumbai,Maharashtra,Organic
CUST04242,4,5,151659.78,5,5,5,555,15,Champions,Mysore,Karnataka,Referral
CUST04245,6,4,232227.11,5,5,5,555,15,Champions,Kanpur,Uttar Pradesh,Referral
CUST04247,3,2,4441.889999999999,5,4,1,541,10,Loyal,Bangalore,Karnataka,Paid Search
CUST04248,96,1,44383.19,3,2,3,323,8,Promising,Kolkata,West Bengal,Organic
CUST04253,562,1,16603.74,1,2,1,121,4,Hibernating,Pune,Maharashtra,Organic
CUST04254,164,1,37827.969999999994,2,2,2,222,6,Need Attention,Pune,Maharashtra,Referral
CUST04255,481,1,34505.88,1,2,2,122,5,Hibernating,Pune,Maharashtra,Direct
CUST04256,193,3,36678.79,2,5,2,252,9,Loyal,Bangalore,Karnataka,Social Media
CUST04257,343,1,2664.94,1,2,1,121,4,Hibernating,Kanpur,Uttar Pradesh,Social Media
CUST04260,207,1,25680.5,2,2,2,222,6,Need Attention,Surat,Gujarat,Referral
CUST04262,10,3,77090.58999999998,5,5,4,554,14,Champions,Pune,Maharashtra,Paid Search
CUST04267,189,2,80874.25,2,4,4,244,10,Loyal,Siliguri,West Bengal,Referral
CUST04268,211,1,18838.5,2,2,2,222,6,Need Attention,Vadodara,Gujarat,Email
CUST04271,154,2,19627.67,2,4,2,242,8,Loyal,Agra,Uttar Pradesh,Paid Search
CUST04273,161,1,1097.5,2,2,1,221,5,Need Attention,Agra,Uttar Pradesh,Organic
CUST04274,2,3,131514.41,5,5,4,554,14,Champions,Mysore,Karnataka,Paid Search
CUST04275,57,4,351364.95999999996,4,5,5,455,14,Champions,Nagpur,Maharashtra,Social Media
CUST04276,235,1,173733.77,1,2,5,125,8,Cannot Lose,Jodhpur,Rajasthan,Email
CUST04277,11,5,324578.0,5,5,5,555,15,Champions,Madurai,Tamil Nadu,Organic
CUST04281,40,7,403671.11,4,5,5,455,14,Champions,Jodhpur,Rajasthan,Email
CUST04283,307,1,5307.12,1,2,1,121,4,Hibernating,Madurai,Tamil Nadu,Direct
CUST04284,687,1,64041.5,1,2,3,123,6,Hibernating,Agra,Uttar Pradesh,Email
CUST04285,4,1,3943.54,5,2,1,521,8,Potential Loyalist,Jaipur,Rajasthan,Organic
CUST04286,3,3,199732.83000000002,5,5,5,555,15,Champions,Delhi,Delhi,Direct
CUST04290,12,4,93865.7,5,5,4,554,14,Champions,Lucknow,Uttar Pradesh,Email
CUST04292,222,1,58675.509999999995,2,2,3,223,7,Need Attention,Jaipur,Rajasthan,Organic
CUST04293,24,1,9073.62,4,2,1,421,7,Potential Loyalist,Nagpur,Maharashtra,Email
CUST04296,91,2,85561.03,3,4,4,344,11,Loyal,New Delhi,Delhi,Referral
CUST04301,33,2,80450.26,4,4,4,444,12,Champions,New Delhi,Delhi,Referral
CUST04302,0,7,352809.14,5,5,5,555,15,Champions,Agra,Uttar Pradesh,Referral
CUST04303,160,2,62535.25,2,4,3,243,9,Loyal,Bangalore,Karnataka,Email
CUST04304,48,1,250791.38,4,2,5,425,11,Potential Loyalist,Lucknow,Uttar Pradesh,Email
CUST04305,277,1,63502.21,1,2,3,123,6,Hibernating,Delhi,Delhi,Direct
CUST04306,261,3,100737.20999999999,1,5,4,154,10,Loyal,Udaipur,Rajasthan,Direct
CUST04307,15,2,48188.22,5,4,3,543,12,Loyal,Nagpur,Maharashtra,Social Media
CUST04308,23,1,3132.22,4,2,1,421,7,Potential Loyalist,Mysore,Karnataka,Organic
CUST04309,532,1,28356.630000000005,1,2,2,122,5,Hibernating,Mysore,Karnataka,Referral
CUST04310,47,5,188876.93,4,5,5,455,14,Champions,Chennai,Tamil Nadu,Referral
CUST04312,97,4,192217.83,3,5,5,355,13,Loyal,Mysore,Karnataka,Email
CUST04316,182,4,154149.34,2,5,5,255,12,Loyal,Pune,Maharashtra,Referral
