customer_id,total_revenue,avg_order_value,order_count,first_order,last_order,customer_lifetime_days,signup_date,state,acquisition_channel,age,gender,historical_clv,purchase_frequency,clv_segment
CUST03920,33797.479999999996,8449.369999999999,4,2023-04-13,2024-06-16,431,2023-03-15,Tamil Nadu,Paid Search,35,Other,33797.479999999996,0.2603036876355748,Low
CUST03921,2302.93,2302.93,1,2024-12-10,2024-12-10,1,2023-06-03,Tamil Nadu,Social Media,60,M,2302.93,0.9677419354838709,Very Low
CUST03923,206141.09999999998,41228.219999999994,5,2024-05-28,2024-12-19,206,2024-03-01,Maharashtra,Direct,20,Other,206141.09999999998,0.6355932203389831,Very High
CUST03931,57776.74,19258.913333333334,3,2024-07-26,2024-11-16,114,2024-06-01,Tamil Nadu,Direct,30,Other,57776.74,0.625,Medium
CUST03934,71465.23999999999,71465.23999999999,1,2024-12-03,2024-12-03,1,2024-03-12,Uttar Pradesh,Paid Search,51,Other,71465.23999999999,0.9677419354838709,Medium
CUST03935,93853.31,46926.655,2,2024-01-24,2024-07-06,165,2023-06-09,Uttar Pradesh,Social Media,28,M,93853.31,0.3076923076923077,High
CUST03937,54026.04,54026.04,1,2024-09-18,2024-09-18,1,2024-06-06,West Bengal,Organic,37,F,54026.04,0.9677419354838709,Medium
CUST03939,2430.15,2430.15,1,2024-11-29,2024-11-29,1,2024-10-14,West Bengal,Social Media,41,F,2430.15,0.9677419354838709,Very Low
CUST03940,100864.47,33621.49,3,2024-04-02,2024-09-14,166,2024-03-08,Maharashtra,Referral,32,Other,100864.47,0.45918367346938777,High
CUST03941,42200.8,21100.4,2,2024-03-24,2024-11-11,233,2023-10-02,Gujarat,Email,61,M,42200.8,0.2281368821292776,Low
CUST03942,109347.31999999999,36449.10666666667,3,2024-05-09,2024-10-09,154,2024-02-25,Uttar Pradesh,Direct,19,Other,109347.31999999999,0.48913043478260865,High
CUST03943,16867.38,16867.38,1,2024-07-17,2024-07-17,1,2024-01-05,Karnataka,Referral,37,F,16867.38,0.9677419354838709,Low
CUST03949,51274.619999999995,51274.619999999995,1,2024-09-25,2024-09-25,1,2024-09-09,Gujarat,Social Media,61,Other,51274.619999999995,0.9677419354838709,Medium
CUST03950,164399.72,82199.86,2,2024-11-03,2024-11-16,14,2024-10-17,Maharashtra,Paid Search,31,M,164399.72,1.3636363636363635,Very High
CUST03956,73941.26,18485.315,4,2023-06-27,2024-05-15,324,2023-02-04,Karnataka,Direct,30,F,73941.26,0.3389830508474576,Medium
CUST03959,27676.02,27676.02,1,2024-12-25,2024-12-25,1,2023-01-14,Karnataka,Email,50,F,27676.02,0.9677419354838709,Low
CUST03961,33723.520000000004,33723.520000000004,1,2024-08-03,2024-08-03,1,2024-07-31,West Bengal,Organic,29,M,33723.520000000004,0.9677419354838709,Low
CUST03962,110065.66,36688.55333333334,3,2024-08-14,2024-11-02,81,2024-06-03,Maharashtra,Email,24,F,110065.66,0.8108108108108107,High
CUST03967,62311.899999999994,62311.899999999994,1,2024-09-10,2024-09-10,1,2024-04-21,Maharashtra,Direct,31,F,62311.899999999994,0.9677419354838709,Medium
CUST03969,43436.91,43436.91,1,2024-02-27,2024-02-27,1,2023-06-05,Karnataka,Email,22,M,43436.91,0.9677419354838709,Medium
CUST03975,131194.97999999998,131194.97999999998,1,2024-12-08,2024-12-08,1,2024-11-11,Gujarat,Referral,22,M,131194.97999999998,0.9677419354838709,High
CUST03977,148094.11,74047.055,2,2024-07-08,2024-12-23,169,2023-09-20,Uttar Pradesh,Email,52,F,148094.11,0.3015075376884422,Very High
CUST03980,81532.85,16306.570000000002,5,2023-10-02,2024-05-21,233,2023-07-01,Maharashtra,Direct,24,M,81532.85,0.570342205323194,High
CUST03981,105382.86,52691.43,2,2023-11-27,2024-02-11,77,2023-08-15,Delhi,Organic,20,M,105382.86,0.5607476635514018,High
CUST03983,12671.54,12671.54,1,2024-11-14,2024-11-14,1,2024-10-17,West Bengal,Organic,42,M,12671.54,0.9677419354838709,Very Low
CUST03986,367851.17,91962.7925,4,2024-08-19,2024-11-26,100,2024-06-02,Gujarat,Referral,50,Other,367851.17,0.9230769230769229,Very High
CUST03987,15160.74,15160.74,1,2024-10-30,2024-10-30,1,2024-10-27,Delhi,Email,24,F,15160.74,0.9677419354838709,Very Low
CUST03989,38670.67,38670.67,1,2023-11-04,2023-11-04,1,2023-07-16,Tamil Nadu,Social Media,36,Other,38670.67,0.9677419354838709,Low
CUST03990,170782.42,34156.484000000004,5,2024-08-10,2024-11-22,105,2024-05-29,Maharashtra,Paid Search,37,Other,170782.42,1.1111111111111112,Very High
CUST03991,176296.66999999998,58765.556666666664,3,2023-08-21,2024-11-15,453,2023-01-25,Maharashtra,Referral,30,F,176296.66999999998,0.18633540372670807,Very High
CUST03993,111768.77,111768.77,1,2024-10-31,2024-10-31,1,2023-03-26,Delhi,Organic,31,M,111768.77,0.9677419354838709,High
CUST03994,207382.01,103691.005,2,2024-10-12,2024-11-12,32,2024-10-06,Gujarat,Direct,25,M,207382.01,0.9677419354838711,Very High
CUST03996,138758.63,69379.315,2,2024-09-02,2024-10-06,35,2024-08-24,Maharashtra,Organic,50,F,138758.63,0.9230769230769229,High
CUST03997,178657.2,35731.44,5,2023-07-21,2024-12-14,513,2023-06-03,Karnataka,Social Media,54,M,178657.2,0.2762430939226519,Very High
CUST03999,63916.6,63916.6,1,2024-08-18,2024-08-18,1,2023-09-30,Delhi,Email,63,Other,63916.6,0.9677419354838709,Medium
CUST04000,97537.94,32512.646666666667,3,2023-11-13,2024-10-01,324,2023-08-17,West Bengal,Direct,36,Other,97537.94,0.2542372881355932,High
CUST04001,119240.03,19873.338333333333,6,2024-10-19,2024-12-25,68,2024-10-01,Rajasthan,Email,36,M,119240.03,1.836734693877551,High
CUST04003,259547.7,43257.950000000004,6,2024-08-14,2024-12-11,120,2024-06-16,Tamil Nadu,Social Media,54,M,259547.7,1.2,Very High
CUST04004,22020.690000000002,22020.690000000002,1,2024-07-29,2024-07-29,1,2023-08-12,Uttar Pradesh,Email,37,Other,22020.690000000002,0.9677419354838709,Low
CUST04008,83190.75,41595.375,2,2023-12-26,2024-06-08,166,2023-09-16,Rajasthan,Referral,58,M,83190.75,0.30612244897959184,High
CUST04010,293711.47000000003,36713.933750000004,8,2023-09-02,2024-10-24,419,2023-08-14,Delhi,Social Media,53,Other,293711.47000000003,0.5345211581291759,Very High
CUST04011,21022.55,21022.55,1,2024-07-21,2024-07-21,1,2023-08-26,Tamil Nadu,Email,32,F,21022.55,0.9677419354838709,Low
CUST04013,94442.51000000001,94442.51000000001,1,2024-10-10,2024-10-10,1,2024-10-06,Maharashtra,Organic,40,F,94442.51000000001,0.9677419354838709,High
CUST04014,49613.700000000004,24806.850000000002,2,2024-11-17,2024-12-10,24,2024-11-05,Karnataka,Direct,54,Other,49613.700000000004,1.1111111111111112,Medium
CUST04016,120400.14,30100.035,4,2024-08-30,2024-12-29,122,2024-05-10,West Bengal,Email,61,M,120400.14,0.7894736842105263,High
CUST04017,103682.78000000001,51841.39000000001,2,2024-05-30,2024-11-07,162,2023-01-25,West Bengal,Organic,53,F,103682.78000000001,0.3125,High
CUST04018,17084.95,17084.95,1,2024-02-18,2024-02-18,1,2023-04-15,West Bengal,Referral,58,M,17084.95,0.9677419354838709,Low
CUST04019,17066.37,17066.37,1,2024-11-22,2024-11-22,1,2024-11-16,Tamil Nadu,Email,48,F,17066.37,0.9677419354838709,Low
CUST04020,62936.2,62936.2,1,2024-12-16,2024-12-16,1,2024-11-14,Karnataka,Direct,27,M,62936.2,0.9677419354838709,Medium
CUST04024,85554.87,42777.435,2,2024-09-07,2024-09-30,24,2023-06-22,Maharashtra,Paid Search,48,M,85554.87,1.1111111111111112,High
CUST04027,26321.379999999997,26321.379999999997,1,2023-08-17,2023-08-17,1,2023-02-20,West Bengal,Organic,23,Other,26321.379999999997,0.9677419354838709,Low
CUST04028,112161.13,112161.13,1,2024-03-29,2024-03-29,1,2024-03-23,Tamil Nadu,Social Media,19,M,112161.13,0.9677419354838709,High
CUST04029,24354.09,12177.045,2,2024-12-03,2024-12-10,8,2024-10-21,Karnataka,Email,21,Other,24354.09,1.5789473684210527,Low
CUST04034,64652.61,64652.61,1,2024-09-25,2024-09-25,1,2024-05-06,Maharashtra,Social Media,32,Other,64652.61,0.9677419354838709,Medium
CUST04035,162727.00999999998,54242.33666666666,3,2024-12-19,2024-12-29,11,2024-12-12,Uttar Pradesh,Organic,49,F,162727.00999999998,2.1951219512195124,Very High
CUST04039,16871.33,16871.33,1,2024-01-31,2024-01-31,1,2023-09-23,Delhi,Organic,53,M,16871.33,0.9677419354838709,Low
CUST04040,232416.53999999998,29052.067499999997,8,2023-12-30,2024-12-23,360,2023-11-05,Rajasthan,Direct,48,F,232416.53999999998,0.6153846153846154,Very High
CUST04042,20300.32,20300.32,1,2024-02-22,2024-02-22,1,2024-01-05,Karnataka,Organic,43,Other,20300.32,0.9677419354838709,Low
CUST04049,7707.79,7707.79,1,2024-11-10,2024-11-10,1,2024-05-11,West Bengal,Paid Search,45,M,7707.79,0.9677419354838709,Very Low
CUST04053,80714.51,40357.255,2,2024-07-04,2024-08-09,37,2023-07-03,Uttar Pradesh,Email,21,Other,80714.51,0.8955223880597015,High
CUST04056,140741.16999999998,70370.58499999999,2,2023-02-05,2023-09-19,227,2023-02-01,Uttar Pradesh,Organic,33,F,140741.16999999998,0.23346303501945526,High
CUST04057,4096.59,4096.59,1,2024-11-02,2024-11-02,1,2024-08-30,Tamil Nadu,Social Media,24,F,4096.59,0.9677419354838709,Very Low
CUST04058,9229.25,9229.25,1,2024-06-09,2024-06-09,1,2024-04-18,Rajasthan,Organic,27,F,9229.25,0.9677419354838709,Very Low
CUST04061,38500.95,38500.95,1,2024-06-17,2024-06-17,1,2024-01-09,Rajasthan,Email,29,M,38500.95,0.9677419354838709,Low
CUST04073,140724.38,46908.12666666667,3,2023-11-15,2024-03-27,134,2023-09-21,Gujarat,Direct,28,M,140724.38,0.5487804878048781,High
CUST04074,50049.33,50049.33,1,2024-05-04,2024-05-04,1,2023-09-25,West Bengal,Organic,39,Other,50049.33,0.9677419354838709,Medium
CUST04079,31937.64,10645.88,3,2023-10-20,2024-06-06,231,2023-07-21,Uttar Pradesh,Referral,57,Other,31937.64,0.3448275862068966,Low
CUST04082,12906.52,6453.26,2,2023-05-27,2023-08-09,75,2023-05-03,Tamil Nadu,Email,45,Other,12906.52,0.5714285714285714,Very Low
CUST04083,141003.16999999998,47001.056666666664,3,2024-03-12,2024-07-15,126,2023-08-25,Uttar Pradesh,Social Media,59,M,141003.16999999998,0.5769230769230769,High
CUST04085,171050.59,57016.863333333335,3,2023-12-17,2024-12-28,378,2023-09-04,Karnataka,Organic,36,F,171050.59,0.22058823529411764,Very High
CUST04088,82461.94,20615.485,4,2023-08-05,2024-09-24,417,2023-07-23,Gujarat,Paid Search,52,F,82461.94,0.2684563758389262,High
CUST04091,140099.32,140099.32,1,2024-11-23,2024-11-23,1,2024-07-27,West Bengal,Email,22,Other,140099.32,0.9677419354838709,High
CUST04093,19907.05,19907.05,1,2023-12-16,2023-12-16,1,2023-03-18,West Bengal,Email,54,F,19907.05,0.9677419354838709,Low
CUST04095,89105.75,44552.875,2,2024-12-23,2024-12-26,4,2024-12-22,Tamil Nadu,Direct,20,Other,89105.75,1.7647058823529411,High
CUST04101,88501.31,88501.31,1,2023-10-25,2023-10-25,1,2023-08-26,Uttar Pradesh,Paid Search,65,F,88501.31,0.9677419354838709,High
CUST04104,90629.51999999999,15104.919999999998,6,2024-08-02,2024-11-23,114,2024-07-10,Delhi,Email,36,M,90629.51999999999,1.25,High
CUST04105,15256.849999999999,7628.424999999999,2,2024-03-13,2024-08-14,155,2023-10-03,Tamil Nadu,Paid Search,61,Other,15256.849999999999,0.3243243243243243,Very Low
CUST04106,83480.26999999999,27826.756666666664,3,2023-03-06,2023-08-17,165,2023-02-11,Uttar Pradesh,Paid Search,30,Other,83480.26999999999,0.46153846153846156,High
CUST04107,33312.72,16656.36,2,2024-08-29,2024-12-22,116,2024-03-09,Karnataka,Referral,28,F,33312.72,0.410958904109589,Low
CUST04109,91930.48000000001,91930.48000000001,1,2024-05-20,2024-05-20,1,2024-03-08,Gujarat,Referral,29,F,91930.48000000001,0.9677419354838709,High
CUST04111,129198.53,64599.265,2,2024-12-20,2024-12-26,7,2024-11-12,Tamil Nadu,Paid Search,39,Other,129198.53,1.6216216216216215,High
CUST04112,91693.15999999999,91693.15999999999,1,2024-04-28,2024-04-28,1,2023-12-28,Gujarat,Paid Search,50,M,91693.15999999999,0.9677419354838709,High
CUST04117,138205.97999999998,138205.97999999998,1,2024-12-29,2024-12-29,1,2024-12-29,Uttar Pradesh,Email,25,Other,138205.97999999998,0.9677419354838709,High
CUST04119,208899.43000000002,52224.857500000006,4,2023-08-12,2024-12-23,500,2023-07-29,Delhi,Paid Search,51,Other,208899.43000000002,0.22641509433962262,Very High
CUST04121,92002.01000000001,46001.005000000005,2,2023-05-08,2024-12-15,588,2023-02-27,Karnataka,Paid Search,43,F,92002.01000000001,0.0970873786407767,High
CUST04122,51714.65,25857.325,2,2024-06-06,2024-08-30,86,2023-06-23,Karnataka,Social Media,47,M,51714.65,0.5172413793103449,Medium
CUST04123,47770.350000000006,11942.587500000001,4,2024-08-20,2024-12-08,111,2024-07-22,Gujarat,Paid Search,24,M,47770.350000000006,0.851063829787234,Medium
CUST04126,232711.1,33244.44285714286,7,2023-05-17,2024-10-28,531,2023-03-23,West Bengal,Social Media,20,M,232711.1,0.37433155080213903,Very High
CUST04127,10258.57,5129.285,2,2024-07-19,2024-12-29,164,2023-12-20,Uttar Pradesh,Direct,59,M,10258.57,0.30927835051546393,Very Low
CUST04131,26644.190000000002,26644.190000000002,1,2024-11-23,2024-11-23,1,2024-09-17,Delhi,Organic,35,F,26644.190000000002,0.9677419354838709,Low
CUST04136,5385.43,5385.43,1,2023-11-27,2023-11-27,1,2023-09-18,Uttar Pradesh,Paid Search,49,Other,5385.43,0.9677419354838709,Very Low
CUST04138,78695.33,39347.665,2,2024-01-09,2024-06-27,171,2023-11-15,Uttar Pradesh,Direct,39,Other,78695.33,0.29850746268656714,High
CUST04143,9479.78,9479.78,1,2024-08-31,2024-08-31,1,2024-07-30,Delhi,Social Media,58,M,9479.78,0.9677419354838709,Very Low
CUST04145,27301.010000000002,13650.505000000001,2,2023-02-18,2024-04-28,436,2023-01-19,Karnataka,Social Media,22,M,27301.010000000002,0.12875536480686695,Low
CUST04147,30511.69,15255.845,2,2024-04-09,2024-11-03,209,2023-10-19,Tamil Nadu,Direct,45,Other,30511.69,0.2510460251046025,Low
CUST04151,192201.76,96100.88,2,2024-06-21,2024-06-25,5,2023-11-14,West Bengal,Direct,46,Other,192201.76,1.7142857142857142,Very High
CUST04152,11535.64,5767.82,2,2024-07-06,2024-08-06,32,2024-06-27,Uttar Pradesh,Referral,27,Other,11535.64,0.9677419354838711,Very Low
CUST04153,30652.93,30652.93,1,2024-06-03,2024-06-03,1,2023-08-03,Maharashtra,Social Media,50,Other,30652.93,0.9677419354838709,Low
CUST04155,143811.54,47937.18,3,2023-02-21,2024-03-02,376,2023-01-27,Tamil Nadu,Direct,52,M,143811.54,0.22167487684729065,Very High
CUST04156,54048.3,54048.3,1,2024-11-29,2024-11-29,1,2023-01-17,Delhi,Organic,26,M,54048.3,0.9677419354838709,Medium
CUST04157,6731.04,6731.04,1,2024-06-02,2024-06-02,1,2024-01-23,Delhi,Direct,37,Other,6731.04,0.9677419354838709,Very Low
CUST04159,195072.52000000002,65024.17333333334,3,2023-10-01,2024-12-09,436,2023-08-28,Karnataka,Paid Search,44,F,195072.52000000002,0.19313304721030042,Very High
CUST04160,22178.329999999998,22178.329999999998,1,2024-04-07,2024-04-07,1,2023-03-31,Rajasthan,Paid Search,63,Other,22178.329999999998,0.9677419354838709,Low
CUST04162,167550.95,167550.95,1,2023-07-06,2023-07-06,1,2023-06-30,Rajasthan,Email,63,M,167550.95,0.9677419354838709,Very High
CUST04163,172500.83,43125.2075,4,2024-02-04,2024-11-19,290,2023-10-31,Rajasthan,Paid Search,40,F,172500.83,0.375,Very High
CUST04166,12831.5,6415.75,2,2024-05-24,2024-09-16,116,2023-03-18,Maharashtra,Paid Search,57,M,12831.5,0.410958904109589,Very Low
CUST04167,241521.22,48304.244,5,2024-03-10,2024-10-18,223,2023-09-11,Rajasthan,Direct,53,M,241521.22,0.5928853754940712,Very High
CUST04169,109865.56,54932.78,2,2024-04-12,2024-07-22,102,2024-03-23,Rajasthan,Direct,48,M,109865.56,0.45454545454545453,High
CUST04170,2917.58,2917.58,1,2024-12-27,2024-12-27,1,2024-12-01,Karnataka,Direct,31,M,2917.58,0.9677419354838709,Very Low
CUST04171,3746.09,3746.09,1,2023-12-28,2023-12-28,1,2023-11-03,Rajasthan,Direct,31,Other,3746.09,0.9677419354838709,Very Low
CUST04173,295656.69,42236.67,7,2024-11-14,2024-12-29,46,2024-11-13,Delhi,Direct,44,M,295656.69,2.763157894736842,Very High
CUST04174,143157.59,143157.59,1,2024-11-07,2024-11-07,1,2024-09-16,Karnataka,Referral,38,Other,143157.59,0.9677419354838709,Very High
CUST04175,179016.25999999998,29836.04333333333,6,2024-02-29,2024-11-09,255,2024-02-26,Karnataka,Social Media,33,Other,179016.25999999998,0.631578947368421,Very High
CUST04176,22643.29,22643.29,1,2023-06-25,2023-06-25,1,2023-02-20,Delhi,Paid Search,38,Other,22643.29,0.9677419354838709,Low
CUST04178,56496.41,56496.41,1,2024-07-18,2024-07-18,1,2023-02-10,Tamil Nadu,Email,37,F,56496.41,0.9677419354838709,Medium
CUST04183,548857.62,109771.524,5,2024-07-09,2024-11-27,142,2024-06-10,Karnataka,Referral,56,Other,548857.62,0.872093023255814,Very High
CUST04184,3312.0,3312.0,1,2024-12-27,2024-12-27,1,2024-12-03,Rajasthan,Paid Search,54,M,3312.0,0.9677419354838709,Very Low
CUST04187,245322.40999999997,122661.20499999999,2,2024-09-25,2024-12-08,75,2024-08-16,Rajasthan,Organic,31,F,245322.40999999997,0.5714285714285714,Very High
CUST04188,46127.39000000001,15375.796666666669,3,2024-01-20,2024-07-13,176,2023-10-16,Gujarat,Email,53,Other,46127.39000000001,0.4368932038834952,Medium
CUST04191,294391.82999999996,147195.91499999998,2,2024-08-05,2024-11-19,107,2023-12-16,Maharashtra,Paid Search,29,M,294391.82999999996,0.43795620437956206,Very High
CUST04193,8112.33,8112.33,1,2024-05-19,2024-05-19,1,2023-10-22,Rajasthan,Email,50,Other,8112.33,0.9677419354838709,Very Low
CUST04194,21219.32,7073.106666666667,3,2024-02-09,2024-10-16,251,2023-05-09,Rajasthan,Direct,31,Other,21219.32,0.32028469750889677,Low
CUST04196,32773.22,10924.406666666668,3,2024-04-20,2024-11-21,216,2023-08-27,Tamil Nadu,Email,43,M,32773.22,0.3658536585365854,Low
CUST04197,254521.53999999998,63630.384999999995,4,2024-09-28,2024-11-28,62,2024-08-06,Maharashtra,Organic,35,F,254521.53999999998,1.3043478260869565,Very High
CUST04198,9305.29,9305.29,1,2023-07-11,2023-07-11,1,2023-05-02,Tamil Nadu,Direct,23,Other,9305.29,0.9677419354838709,Very Low
CUST04200,59640.73,19880.243333333336,3,2024-07-09,2024-11-25,140,2024-03-23,Delhi,Direct,54,M,59640.73,0.5294117647058824,Medium
CUST04201,8465.33,8465.33,1,2024-07-16,2024-07-16,1,2024-01-07,Maharashtra,Direct,54,M,8465.33,0.9677419354838709,Very Low
CUST04202,646.85,646.85,1,2024-06-19,2024-06-19,1,2023-07-03,Gujarat,Organic,23,F,646.85,0.9677419354838709,Very Low
CUST04206,73234.86,36617.43,2,2023-08-05,2024-02-10,190,2023-03-10,Rajasthan,Email,25,M,73234.86,0.27272727272727276,Medium
CUST04207,152172.85,152172.85,1,2024-04-04,2024-04-04,1,2023-12-27,West Bengal,Direct,27,Other,152172.85,0.9677419354838709,Very High
CUST04213,149177.04,37294.26,4,2024-08-30,2024-11-29,92,2024-06-08,Maharashtra,Paid Search,64,F,149177.04,0.9836065573770493,Very High
CUST04214,20872.16,6957.386666666666,3,2024-03-24,2024-08-23,153,2023-04-02,Rajasthan,Paid Search,57,Other,20872.16,0.49180327868852464,Low
CUST04215,29228.33,14614.165,2,2023-11-18,2024-09-01,289,2023-09-02,Tamil Nadu,Social Media,54,M,29228.33,0.18808777429467086,Low
CUST04217,309998.52999999997,77499.63249999999,4,2024-08-14,2024-12-03,112,2024-06-09,Maharashtra,Paid Search,47,Other,309998.52999999997,0.8450704225352113,Very High
CUST04218,54881.979999999996,54881.979999999996,1,2024-04-22,2024-04-22,1,2023-08-22,Uttar Pradesh,Organic,27,F,54881.979999999996,0.9677419354838709,Medium
CUST04221,50367.15,50367.15,1,2024-02-13,2024-02-13,1,2023-05-27,Gujarat,Paid Search,56,F,50367.15,0.9677419354838709,Medium
CUST04223,74995.17000000001,37497.58500000001,2,2023-06-12,2024-07-27,412,2023-04-02,Gujarat,Direct,42,M,74995.17000000001,0.13574660633484165,Medium
CUST04224,45047.509999999995,45047.509999999995,1,2024-07-21,2024-07-21,1,2023-07-07,Maharashtra,Direct,60,Other,45047.509999999995,0.9677419354838709,Medium
CUST04225,22878.96,22878.96,1,2024-02-05,2024-02-05,1,2023-12-29,Gujarat,Direct,55,F,22878.96,0.9677419354838709,Low
CUST04227,187557.24,46889.31,4,2023-07-11,2024-11-27,506,2023-07-11,Delhi,Paid Search,45,F,187557.24,0.22388059701492538,Very High
CUST04230,126828.84999999999,31707.212499999998,4,2024-12-15,2024-12-25,11,2024-12-14,Delhi,Paid Search,48,M,126828.84999999999,2.926829268292683,High
CUST04232,71944.1,71944.1,1,2024-11-12,2024-11-12,1,2024-08-21,Rajasthan,Email,49,F,71944.1,0.9677419354838709,Medium
CUST04233,49899.06,49899.06,1,2024-12-26,2024-12-26,1,2024-12-21,Maharashtra,Email,57,M,49899.06,0.9677419354838709,Medium
CUST04237,180873.96,36174.792,5,2024-04-24,2024-11-28,219,2024-03-17,Gujarat,Social Media,28,Other,180873.96,0.6024096385542168,Very High
CUST04238,36067.38,12022.46,3,2024-05-13,2024-12-06,208,2023-11-04,Maharashtra,Direct,63,F,36067.38,0.37815126050420167,Low
CUST04239,49742.229999999996,16580.743333333332,3,2024-02-14,2024-12-30,321,2023-04-16,Maharashtra,Organic,25,M,49742.229999999996,0.25641025641025644,Medium
CUST04242,151659.78,30331.956,5,2024-12-09,2024-12-26,18,2024-11-25,Karnataka,Referral,55,Other,151659.78,3.125,Very High
CUST04245,232227.11,58056.7775,4,2024-09-25,2024-12-24,91,2024-09-17,Uttar Pradesh,Referral,18,M,232227.11,0.9917355371900827,Very High
CUST04247,4441.889999999999,2220.9449999999997,2,2024-11-20,2024-12-27,38,2024-08-20,Karnataka,Paid Search,19,Other,4441.889999999999,0.8823529411764706,Very Low
CUST04248,44383.19,44383.19,1,2024-09-25,2024-09-25,1,2023-05-14,West Bengal,Organic,46,F,44383.19,0.9677419354838709,Medium
CUST04253,16603.74,16603.74,1,2023-06-17,2023-06-17,1,2023-01-26,Maharashtra,Organic,30,Other,16603.74,0.9677419354838709,Very Low
CUST04254,37827.969999999994,37827.969999999994,1,2024-07-19,2024-07-19,1,2024-01-27,Maharashtra,Referral,24,M,37827.969999999994,0.9677419354838709,Low
CUST04255,34505.88,34505.88,1,2023-09-06,2023-09-06,1,2023-08-02,Maharashtra,Direct,32,F,34505.88,0.9677419354838709,Low
CUST04256,36678.79,12226.263333333334,3,2024-02-16,2024-06-20,126,2023-05-04,Karnataka,Social Media,41,Other,36678.79,0.5769230769230769,Low
CUST04257,2664.94,2664.94,1,2024-01-22,2024-01-22,1,2023-06-05,Uttar Pradesh,Social Media,30,F,2664.94,0.9677419354838709,Very Low
CUST04260,25680.5,25680.5,1,2024-06-06,2024-06-06,1,2024-05-12,Gujarat,Referral,63,F,25680.5,0.9677419354838709,Low
CUST04262,77090.58999999998,25696.863333333327,3,2024-11-10,2024-12-20,41,2024-09-29,Maharashtra,Paid Search,60,M,77090.58999999998,1.267605633802817,High
CUST04267,80874.25,40437.125,2,2024-06-05,2024-06-24,20,2023-11-02,West Bengal,Referral,24,F,80874.25,1.2000000000000002,High
CUST04268,18838.5,18838.5,1,2024-06-02,2024-06-02,1,2024-02-25,Gujarat,Email,19,M,18838.5,0.9677419354838709,Low
CUST04271,19627.67,9813.835,2,2023-08-30,2024-07-29,335,2023-07-28,Uttar Pradesh,Paid Search,52,Other,19627.67,0.16438356164383564,Low
CUST04273,1097.5,1097.5,1,2024-07-22,2024-07-22,1,2024-05-03,Uttar Pradesh,Organic,38,M,1097.5,0.9677419354838709,Very Low
CUST04274,131514.41,43838.136666666665,3,2024-03-05,2024-12-28,299,2024-01-03,Karnataka,Paid Search,20,F,131514.41,0.2735562310030395,High
CUST04275,351364.95999999996,87841.23999999999,4,2024-06-19,2024-11-03,138,2024-06-11,Maharashtra,Social Media,59,Other,351364.95999999996,0.7142857142857143,Very High
CUST04276,173733.77,173733.77,1,2024-05-09,2024-05-09,1,2024-01-06,Rajasthan,Email,51,F,173733.77,0.9677419354838709,Very High
CUST04277,324578.0,64915.6,5,2024-11-06,2024-12-19,44,2024-11-02,Tamil Nadu,Organic,30,F,324578.0,2.0270270270270268,Very High
CUST04281,403671.11,57667.30142857142,7,2024-05-03,2024-11-20,202,2024-05-01,Rajasthan,Email,35,M,403671.11,0.9051724137931034,Very High
CUST04283,5307.12,5307.12,1,2024-02-27,2024-02-27,1,2023-12-14,Tamil Nadu,Direct,50,Other,5307.12,0.9677419354838709,Very Low
CUST04284,64041.5,64041.5,1,2023-02-12,2023-02-12,1,2023-01-13,Uttar Pradesh,Email,25,Other,64041.5,0.9677419354838709,Medium
CUST04285,3943.54,3943.54,1,2024-12-26,2024-12-26,1,2024-06-08,Rajasthan,Organic,63,F,3943.54,0.9677419354838709,Very Low
CUST04286,199732.83000000002,66577.61,3,2024-06-15,2024-12-27,196,2024-04-24,Delhi,Direct,26,M,199732.83000000002,0.39823008849557523,Very High
CUST04290,93865.7,23466.425,4,2024-09-06,2024-12-18,104,2024-05-04,Uttar Pradesh,Email,23,M,93865.7,0.8955223880597015,High
CUST04292,58675.509999999995,58675.509999999995,1,2024-05-22,2024-05-22,1,2024-02-23,Rajasthan,Organic,23,F,58675.509999999995,0.9677419354838709,Medium
CUST04293,9073.62,9073.62,1,2024-12-06,2024-12-06,1,2024-11-20,Maharashtra,Email,50,Other,9073.62,0.9677419354838709,Very Low
CUST04296,85561.03,42780.515,2,2024-09-26,2024-09-30,5,2024-08-27,Delhi,Referral,40,Other,85561.03,1.7142857142857142,High
CUST04301,80450.26,40225.13,2,2024-10-03,2024-11-27,56,2024-06-08,Delhi,Referral,54,M,80450.26,0.6976744186046512,High
CUST04302,352809.14,50401.305714285714,7,2024-12-02,2024-12-30,29,2024-11-22,Uttar Pradesh,Referral,23,Other,352809.14,3.559322033898305,Very High
CUST04303,62535.25,31267.625,2,2024-03-24,2024-07-23,122,2024-03-03,Karnataka,Email,49,Other,62535.25,0.39473684210526316,Medium
CUST04304,250791.38,250791.38,1,2024-11-12,2024-11-12,1,2024-10-01,Uttar Pradesh,Email,60,F,250791.38,0.9677419354838709,Very High
CUST04305,63502.21,63502.21,1,2024-03-28,2024-03-28,1,2024-02-15,Delhi,Direct,43,Other,63502.21,0.9677419354838709,Medium
CUST04306,100737.20999999999,33579.07,3,2023-09-06,2024-04-13,221,2023-07-18,Rajasthan,Direct,21,F,100737.20999999999,0.3585657370517928,High
CUST04307,48188.22,24094.11,2,2024-08-09,2024-12-15,129,2023-12-01,Maharashtra,Social Media,32,Other,48188.22,0.37735849056603776,Medium
